기관명,주소,과정명,회차,직종,훈련유형,개강일,종강일,훈련시간,모집인원,수강신청인원,수강확정인원,평균 인원,전회차 인원
아이티윌,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층,빅데이터를 활용한 오라클 데이터 전문가 양성과정,11회차,DB엔지니어링(20010204),K-디지털 트레이닝,2025-04-18,2025-09-11,808,30,0,0,20.36,10
(주)케이지에듀원 아이티뱅크노량진학원,"(06928) 서울특별시 동작구 장승배기로 171 (노량진동 노량진아이비빌딩) 2층일부, 3층",인공지능 기반 빅데이터 서비스 플랫폼 구축 전문가 양성,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-12-28,2024-07-16,1024,22,14,14,16.0,해당 정보 없음
(주)케이지에듀원 아이티뱅크노량진학원,"(06928) 서울특별시 동작구 장승배기로 171 (노량진동 노량진아이비빌딩) 2층일부, 3층",인공지능 기반 빅데이터 서비스 플랫폼 구축 전문가 양성,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-16,2024-10-28,1024,22,18,18,16.0,14
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,1회차,IT시스템관리(20010301),K-디지털 트레이닝,2020-11-24,2021-05-25,960,25,22,22,25.05,해당 정보 없음
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,2회차,IT시스템관리(20010301),K-디지털 트레이닝,2021-01-05,2021-06-28,960,25,26,26,25.05,22
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,3회차,IT시스템관리(20010301),K-디지털 트레이닝,2021-03-03,2021-08-27,960,25,29,29,25.05,26
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,4회차,IT시스템관리(20010301),K-디지털 트레이닝,2021-08-31,2022-02-28,960,25,23,23,25.05,29
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,5회차,IT시스템관리(20010301),K-디지털 트레이닝,2021-12-07,2022-06-10,960,25,29,29,25.05,23
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,6회차,IT시스템관리(20010301),K-디지털 트레이닝,2022-02-15,2022-08-08,960,30,23,23,25.05,29
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,7회차,IT시스템관리(20010301),K-디지털 트레이닝,2022-04-19,2022-11-18,960,30,23,23,25.05,23
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,8회차,IT시스템관리(20010301),K-디지털 트레이닝,2022-07-20,2023-01-11,960,30,27,27,25.05,23
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,9회차,IT시스템관리(20010301),K-디지털 트레이닝,2022-07-26,2023-03-22,960,30,25,25,25.05,27
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,10회차,IT시스템관리(20010301),K-디지털 트레이닝,2022-08-09,2023-02-03,960,30,23,23,25.05,25
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,11회차,IT시스템관리(20010301),K-디지털 트레이닝,2022-09-14,2023-03-07,960,30,20,20,25.05,23
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,12회차,IT시스템관리(20010301),K-디지털 트레이닝,2022-11-22,2023-06-21,960,30,24,24,25.05,20
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,13회차,IT시스템관리(20010301),K-디지털 트레이닝,2022-12-27,2023-06-27,960,30,21,21,25.05,24
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,14회차,IT시스템관리(20010301),K-디지털 트레이닝,2023-01-17,2023-07-14,960,30,29,29,25.05,21
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,15회차,IT시스템관리(20010301),K-디지털 트레이닝,2023-02-28,2023-08-23,960,30,30,30,25.05,29
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,16회차,IT시스템관리(20010301),K-디지털 트레이닝,2023-06-23,2024-02-07,960,30,30,30,25.05,30
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,17회차,IT시스템관리(20010301),K-디지털 트레이닝,2023-07-18,2024-01-11,960,30,28,28,25.05,30
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,18회차,IT시스템관리(20010301),K-디지털 트레이닝,2023-08-16,2024-02-08,960,30,21,21,25.05,28
(주)솔데스크,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층",Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,19회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-04-16,2024-10-15,960,30,24,23,25.05,21
우리컴퓨터아카데미,(08390) 서울특별시 구로구 디지털로26길 111 (구로동 제이앤케이디지털타워) 303호,이커머스 & 마케팅 데이터 분석 전문가 과정,1회차,빅데이터분석(20010105),K-디지털 트레이닝,2021-12-23,2022-06-23,960,25,14,14,8.4,해당 정보 없음
우리컴퓨터아카데미,(08390) 서울특별시 구로구 디지털로26길 111 (구로동 제이앤케이디지털타워) 303호,이커머스 & 마케팅 데이터 분석 전문가 과정,2회차,빅데이터분석(20010105),K-디지털 트레이닝,2022-03-08,2022-09-08,960,25,14,14,8.4,14
우리컴퓨터아카데미,(08390) 서울특별시 구로구 디지털로26길 111 (구로동 제이앤케이디지털타워) 303호,이커머스 & 마케팅 데이터 분석 전문가 과정,4회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-09-07,2024-03-15,960,25,14,14,8.4,14
우리컴퓨터아카데미,(08390) 서울특별시 구로구 디지털로26길 111 (구로동 제이앤케이디지털타워) 303호,이커머스 & 마케팅 데이터 분석 전문가 과정,5회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-04-17,2024-10-14,960,25,0,0,8.4,14
우리컴퓨터아카데미,(08390) 서울특별시 구로구 디지털로26길 111 (구로동 제이앤케이디지털타워) 303호,이커머스 & 마케팅 데이터 분석 전문가 과정,9회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-12-26,2025-06-23,960,25,0,0,8.4,해당 정보 없음
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-01-03,2023-05-08,720,25,13,13,15.75,해당 정보 없음
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-03-22,2023-07-19,720,25,18,18,15.75,13
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-08-28,2024-02-21,720,25,24,24,15.75,18
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-12-28,2024-06-25,720,25,12,12,15.75,24
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-17,2024-10-15,720,25,15,15,15.75,12
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-31,2025-01-24,720,25,12,12,15.75,15
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-25,2025-05-26,720,25,24,24,15.75,12
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,스마트팩토리 개발자 입문 과정,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-30,2025-06-27,720,24,8,8,15.75,24
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 블록체인 스쿨,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-09-14,2023-01-13,720,80,70,70,35.2,해당 정보 없음
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 블록체인 스쿨,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-03-10,2023-07-14,720,80,43,43,35.2,70
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 블록체인 스쿨,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-10-18,2024-02-29,720,80,28,28,35.2,43
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 블록체인 스쿨,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-18,2024-08-30,720,80,23,23,35.2,28
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 블록체인 스쿨,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-20,2025-04-09,720,80,12,12,35.2,23
더조은컴퓨터아카데미학원,(04058) 서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자) 7층(노고산동),기업프로젝트 기반 빅데이터 분석 AI 융합전문가 양성(머신러닝&딥러닝),1회차,빅데이터분석(20010105),K-디지털 트레이닝,2022-12-12,2023-07-17,1200,20,12,12,10.75,해당 정보 없음
더조은컴퓨터아카데미학원,(04058) 서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자) 7층(노고산동),기업프로젝트 기반 빅데이터 분석 AI 융합전문가 양성(머신러닝&딥러닝),2회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-03-06,2023-10-17,1200,20,19,19,10.75,12
더조은컴퓨터아카데미학원,(04058) 서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자) 7층(노고산동),기업프로젝트 기반 빅데이터 분석 AI 융합전문가 양성(머신러닝&딥러닝),3회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-10-23,2024-06-14,1200,20,6,6,10.75,19
더조은컴퓨터아카데미학원,(04058) 서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자) 7층(노고산동),기업프로젝트 기반 빅데이터 분석 AI 융합전문가 양성(머신러닝&딥러닝),4회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-04-22,2024-12-16,1200,20,6,6,10.75,6
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드&백엔드 웹 개발자 트랙,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2021-10-25,2022-02-20,620,70,61,61,71.27,해당 정보 없음
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드&백엔드 웹 개발자 트랙,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-04-04,2022-07-22,620,70,67,67,71.27,61
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드&백엔드 웹 개발자 트랙,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-04-04,2022-07-22,620,70,49,48,71.27,67
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드&백엔드 웹 개발자 트랙,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-04-11,2022-07-29,620,70,31,31,71.27,48
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드&백엔드 웹 개발자 트랙,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-09-12,2022-12-30,620,173,127,127,71.27,31
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드&백엔드 웹 개발자 트랙,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-02-27,2023-06-16,620,173,140,140,71.27,127
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드&백엔드 웹 개발자 트랙,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-05-15,2023-09-01,620,173,101,101,71.27,140
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드&백엔드 웹 개발자 트랙,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-08-07,2023-12-01,620,173,64,64,71.27,101
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드&백엔드 웹 개발자 트랙,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-09-04,2023-12-29,620,173,60,60,71.27,64
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드&백엔드 웹 개발자 트랙,10회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-12-25,2024-04-19,620,173,54,54,71.27,60
(주)엘리스그룹,(06212) 서울특별시 강남구 선릉로 433 6층 신관,엘리스 프론트엔드&백엔드 웹 개발자 트랙,11회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-22,2024-08-09,620,173,31,31,71.27,54
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-11-07,2023-05-04,1004,30,29,29,28.11,해당 정보 없음
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-12-26,2023-06-27,1004,30,28,28,28.11,29
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-12-30,2023-07-03,1004,30,29,29,28.11,28
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-02-03,2023-08-07,1004,30,26,26,28.11,29
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-03-10,2023-09-11,1004,30,29,29,28.11,26
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-03-28,2023-09-27,1004,30,28,28,28.11,29
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-04-24,2023-10-27,1004,30,30,30,28.11,28
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-22,2024-10-25,1004,30,24,24,28.11,30
네이버클라우드주식회사,"(13561) 경기도 성남시 분당구 불정로 6(정자동, 네이버 그린팩토리) .",[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-07-03,2025-01-06,1004,30,30,30,28.11,24
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 프론트엔드 스쿨,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2021-10-29,2022-01-27,760,60,60,60,72.91,해당 정보 없음
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 프론트엔드 스쿨,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2021-10-29,2022-01-27,760,60,60,60,72.91,60
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 프론트엔드 스쿨,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-03-28,2022-08-01,760,70,70,70,72.91,60
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 프론트엔드 스쿨,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-08-29,2023-01-06,760,100,100,100,72.91,70
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 프론트엔드 스쿨,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-11-28,2023-03-29,760,110,110,110,72.91,100
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 프론트엔드 스쿨,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-02-27,2023-06-30,760,110,99,99,72.91,110
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 프론트엔드 스쿨,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-05-24,2023-09-26,760,110,71,71,72.91,99
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 프론트엔드 스쿨,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-07-03,2023-11-10,760,110,88,88,72.91,71
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 프론트엔드 스쿨,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-10-23,2024-03-15,760,110,44,44,72.91,88
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 프론트엔드 스쿨,10회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-12-04,2024-04-26,760,110,40,40,72.91,44
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",멋쟁이사자처럼 프론트엔드 스쿨,11회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-22,2024-09-25,760,110,60,60,72.91,40
하이미디어아카데미인재개발원,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층",(디지털컨버전스)React.js와 Spring 활용 자바(JAVA) 풀스택(FrontEnd & BackEnd)개발3,1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-04-22,2024-10-07,900,30,19,19,19.0,해당 정보 없음
에이콘아카데미(강남),(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호,IoT기반 웹&앱 자바(Java)개발자 양성과정,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-10-05,2023-03-31,960,30,23,23,21.0,해당 정보 없음
에이콘아카데미(강남),(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호,IoT기반 웹&앱 자바(Java)개발자 양성과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2022-11-03,2023-04-28,960,30,22,22,21.0,23
에이콘아카데미(강남),(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호,IoT기반 웹&앱 자바(Java)개발자 양성과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-04-05,2023-09-22,960,30,30,30,21.0,22
에이콘아카데미(강남),(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호,IoT기반 웹&앱 자바(Java)개발자 양성과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-10-11,2024-03-29,960,30,16,16,21.0,30
에이콘아카데미(강남),(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호,IoT기반 웹&앱 자바(Java)개발자 양성과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-24,2024-10-22,960,30,14,14,21.0,16
KH정보교육원 당산지원,(07212) 서울특별시 영등포구 선유동2로 57 이레빌딩 19층 20층,(디지털컨버전스)공공데이터 융합 자바개발자 양성과정4,1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-04-24,2024-10-11,888,30,30,30,30.0,해당 정보 없음
한국정보기술연구원,(08378) 서울특별시 구로구 디지털로34길 43 187-10 코오롱싸이언스밸리 1차 4층,정보시스템-모의해킹 솔루션 구축 및 운영,1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-04-24,2024-10-23,880,30,7,7,7.0,해당 정보 없음
코리아IT아카데미,"(06236) 서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩) 3,4층",(디지털컨버전스)임베디드 소프트웨어 융합 풀스택 개발자 양성 과정A,1회차,응용SW엔지니어링(20010202),국가기간전략산업직종훈련,2024-04-25,2024-10-08,840,21,14,14,14.0,해당 정보 없음
주식회사 로켓부스트,"(04793) 서울특별시 성동구 성수일로10길 12(성수동2가, 성수씨에프타워(성수CF-TOWER)) 105호, 106호, 107호, 1201호, 1202호, 1203호, 1204호",머신러닝 API를 활용한 AI 지능형 웹앱 서비스 개발자 양성,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2023-12-20,2024-07-02,1040,20,17,17,7.75,해당 정보 없음
주식회사 로켓부스트,"(04793) 서울특별시 성동구 성수일로10길 12(성수동2가, 성수씨에프타워(성수CF-TOWER)) 105호, 106호, 107호, 1201호, 1202호, 1203호, 1204호",머신러닝 API를 활용한 AI 지능형 웹앱 서비스 개발자 양성,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-29,2024-11-14,1040,20,8,8,7.75,17
주식회사 로켓부스트,"(04793) 서울특별시 성동구 성수일로10길 12(성수동2가, 성수씨에프타워(성수CF-TOWER)) 105호, 106호, 107호, 1201호, 1202호, 1203호, 1204호",머신러닝 API를 활용한 AI 지능형 웹앱 서비스 개발자 양성,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-26,2025-03-18,1040,20,6,6,7.75,8
주식회사 로켓부스트,"(04793) 서울특별시 성동구 성수일로10길 12(성수동2가, 성수씨에프타워(성수CF-TOWER)) 105호, 106호, 107호, 1201호, 1202호, 1203호, 1204호",머신러닝 API를 활용한 AI 지능형 웹앱 서비스 개발자 양성,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2025-02-04,2025-08-11,1040,20,0,0,7.75,6
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부",데이터 분석 기반 인공지능 시스템 개발자 양성 과정,1회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-10-30,2024-04-11,900,30,19,19,14.6,해당 정보 없음
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부",데이터 분석 기반 인공지능 시스템 개발자 양성 과정,2회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-04-29,2024-10-17,900,30,13,13,14.6,19
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부",데이터 분석 기반 인공지능 시스템 개발자 양성 과정,3회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-09-02,2025-02-21,900,30,11,11,14.6,13
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부",데이터 분석 기반 인공지능 시스템 개발자 양성 과정,4회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-10-29,2025-04-14,900,28,20,20,14.6,11
휴먼IT교육센터_국비지원무료교육,"(07302) 서울특별시 영등포구 영등포동3가 영중로8길 6(성남빌딩) B동 4층 일부, 6층 일부",데이터 분석 기반 인공지능 시스템 개발자 양성 과정,5회차,빅데이터분석(20010105),K-디지털 트레이닝,2025-02-03,2025-07-14,900,28,12,10,14.6,20
성균관대학교산학협력단,(440746) 경기도 수원시 장안구 서부로 2066 성균관대학교,협업 필터링 및 자연어 처리 기반 A.I. 추천 분석 시스템 제작 과정,1회차,빅데이터분석(20010105),K-디지털 트레이닝,2022-07-26,2023-01-17,960,30,28,28,24.0,해당 정보 없음
성균관대학교산학협력단,(440746) 경기도 수원시 장안구 서부로 2066 성균관대학교,협업 필터링 및 자연어 처리 기반 A.I. 추천 분석 시스템 제작 과정,2회차,빅데이터분석(20010105),K-디지털 트레이닝,2022-11-28,2023-05-18,960,30,18,18,24.0,28
성균관대학교산학협력단,(440746) 경기도 수원시 장안구 서부로 2066 성균관대학교,협업 필터링 및 자연어 처리 기반 A.I. 추천 분석 시스템 제작 과정,3회차,빅데이터분석(20010105),K-디지털 트레이닝,2023-02-20,2023-08-10,960,30,30,30,24.0,18
