기관명,주소,과정명,회차,직종,훈련유형,개강일,종강일,훈련시간,모집인원,수강신청인원,수강확정인원,수료인원,평균 인원,전회차 인원,만족도_평균점수,만족도_응답자수,6개월후_취업률
패스트캠퍼스강남학원,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층",데이터 분석 부트캠프,8회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-08-19,2025-01-10,600,60,32,32,6개월이 안 지났거나 해당 정보 없음,40.0,30,82.9,20,6개월이 안 지났거나 해당 정보 없음
패스트캠퍼스강남학원,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층",데이터 분석 부트캠프,9회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-12-16,2025-05-09,600,60,47,47,6개월이 안 지났거나 해당 정보 없음,40.0,32,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
애드인에듀 아카데미 구로가산센터,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호",ROS2와 인공지능을 활용한 자율주행 로봇 개발자 양성과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-19,2024-08-09,960,25,22,22,6개월이 안 지났거나 해당 정보 없음,24.5,25,86.5,19,6개월이 안 지났거나 해당 정보 없음
애드인에듀 아카데미 구로가산센터,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호",ROS2와 인공지능을 활용한 자율주행 로봇 개발자 양성과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-05-29,2024-11-25,960,30,27,27,6개월이 안 지났거나 해당 정보 없음,24.5,22,96.8,22,6개월이 안 지났거나 해당 정보 없음
애드인에듀 아카데미 구로가산센터,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호",ROS2와 인공지능을 활용한 자율주행 로봇 개발자 양성과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-19,2025-02-18,960,25,25,24,6개월이 안 지났거나 해당 정보 없음,24.5,27,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
애드인에듀 아카데미 구로가산센터,"(08506) 서울특별시 금천구 가산디지털2로 108 (가산동 뉴티캐슬) 212,213호",ROS2와 인공지능을 활용한 자율주행 로봇 개발자 양성과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-27,2025-05-27,960,25,25,25,6개월이 안 지났거나 해당 정보 없음,24.5,24,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",데이터 분석가 부트캠프(파이썬),16회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-02-19,2024-07-31,907,40,21,21,6개월이 안 지났거나 해당 정보 없음,17.33,29,84,17,6개월이 안 지났거나 해당 정보 없음
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",데이터 분석가 부트캠프(파이썬),17회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-04-29,2024-10-16,907,48,18,18,6개월이 안 지났거나 해당 정보 없음,17.33,21,89.6,11,6개월이 안 지났거나 해당 정보 없음
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",데이터 분석가 부트캠프(파이썬),19회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-10-28,2025-04-10,907,40,13,13,6개월이 안 지났거나 해당 정보 없음,17.33,18,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
아시아경제 교육센터,(04627) 서울특별시 중구 퇴계로 166 (주자동 흥국빌딩) 2층 1호,빅데이터 분석 및 서비스기획 부트캠프,3회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-02-19,2024-06-07,564,25,15,15,9,15.33,21,91.4,10,22.2
아시아경제 교육센터,(04627) 서울특별시 중구 퇴계로 166 (주자동 흥국빌딩) 2층 1호,빅데이터 분석 및 서비스기획 부트캠프,4회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-03-25,2024-07-16,564,25,16,16,10,15.33,15,73.6,13,60.0
아시아경제 교육센터,(04627) 서울특별시 중구 퇴계로 166 (주자동 흥국빌딩) 2층 1호,빅데이터 분석 및 서비스기획 부트캠프,5회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-08-05,2024-11-25,564,25,15,15,6개월이 안 지났거나 해당 정보 없음,15.33,16,71.4,13,6개월이 안 지났거나 해당 정보 없음
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",파이썬을 활용한 고도화 백엔드 아키텍처 설계 및 개발 과정,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-19,2024-08-02,880,100,44,44,6개월이 안 지났거나 해당 정보 없음,22.5,30,86.1,36,6개월이 안 지났거나 해당 정보 없음
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",파이썬을 활용한 고도화 백엔드 아키텍처 설계 및 개발 과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-06-27,2024-12-13,880,100,19,19,6개월이 안 지났거나 해당 정보 없음,22.5,44,74.7,13,6개월이 안 지났거나 해당 정보 없음
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",파이썬을 활용한 고도화 백엔드 아키텍처 설계 및 개발 과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-10,2025-04-08,880,100,15,15,6개월이 안 지났거나 해당 정보 없음,22.5,19,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
주식회사멋쟁이사자처럼,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층",파이썬을 활용한 고도화 백엔드 아키텍처 설계 및 개발 과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-30,2025-06-27,880,100,12,12,6개월이 안 지났거나 해당 정보 없음,22.5,15,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,[스타트업][스마트훈련]실무형 UX/UI 디자이너 양성과정,3회차,UI/UX엔지니어링(20010207),K-디지털 트레이닝,2024-02-19,2024-06-14,960,150,142,142,115,94.0,18,79.7,131,60.0
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,[스타트업][스마트훈련]실무형 UX/UI 디자이너 양성과정,4회차,UI/UX엔지니어링(20010207),K-디지털 트레이닝,2024-05-27,2024-09-20,960,150,86,86,6개월이 안 지났거나 해당 정보 없음,94.0,142,82.7,76,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,[스타트업][스마트훈련]실무형 UX/UI 디자이너 양성과정,5회차,UI/UX엔지니어링(20010207),K-디지털 트레이닝,2024-05-27,2024-09-20,960,150,55,54,6개월이 안 지났거나 해당 정보 없음,94.0,86,85.1,49,6개월이 안 지났거나 해당 정보 없음
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",멀티잇 채용연계 메타버스 게임콘텐츠 기획(언리얼),4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-19,2024-08-09,963,50,27,27,6개월이 안 지났거나 해당 정보 없음,27.0,19,49.6,19,6개월이 안 지났거나 해당 정보 없음
주식회사경일게임아이티아카데미,"(05248) 서울특별시 강동구 천호동 올림픽로 651(예경빌딩) 4층, 5층, 6층(401호, 501호, 502호, 602호), 10층(전체)(천호동, 예경빌딩)",멀티 플랫폼 메타버스 게임 개발자 부트캠프,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-19,2024-11-05,1368,30,27,27,6개월이 안 지났거나 해당 정보 없음,25.25,28,95.2,24,6개월이 안 지났거나 해당 정보 없음
주식회사경일게임아이티아카데미,"(05248) 서울특별시 강동구 천호동 올림픽로 651(예경빌딩) 4층, 5층, 6층(401호, 501호, 502호, 602호), 10층(전체)(천호동, 예경빌딩)",멀티 플랫폼 메타버스 게임 개발자 부트캠프,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-05-02,2025-01-16,1368,30,28,28,6개월이 안 지났거나 해당 정보 없음,25.25,27,83.4,25,6개월이 안 지났거나 해당 정보 없음
주식회사경일게임아이티아카데미,"(05248) 서울특별시 강동구 천호동 올림픽로 651(예경빌딩) 4층, 5층, 6층(401호, 501호, 502호, 602호), 10층(전체)(천호동, 예경빌딩)",멀티 플랫폼 메타버스 게임 개발자 부트캠프,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-02,2025-05-20,1368,30,23,23,6개월이 안 지났거나 해당 정보 없음,25.25,28,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
주식회사경일게임아이티아카데미,"(05248) 서울특별시 강동구 천호동 올림픽로 651(예경빌딩) 4층, 5층, 6층(401호, 501호, 502호, 602호), 10층(전체)(천호동, 예경빌딩)",멀티 플랫폼 메타버스 게임 개발자 부트캠프,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-11-20,2025-07-31,1368,30,23,23,6개월이 안 지났거나 해당 정보 없음,25.25,23,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
중앙정보처리학원,"(04104) 서울특별시 마포구 신촌로 176 (대흥동) 4층 일부(401,402호), 6층",자바(JAVA)기반 풀스택 개발자 취업과정,8회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-20,2024-08-29,1040,30,30,30,6개월이 안 지났거나 해당 정보 없음,19.67,28,89.7,29,6개월이 안 지났거나 해당 정보 없음
중앙정보처리학원,"(04104) 서울특별시 마포구 신촌로 176 (대흥동) 4층 일부(401,402호), 6층",자바(JAVA)기반 풀스택 개발자 취업과정,9회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-18,2024-11-05,1040,30,23,23,6개월이 안 지났거나 해당 정보 없음,19.67,30,98.5,19,6개월이 안 지났거나 해당 정보 없음
중앙정보처리학원,"(04104) 서울특별시 마포구 신촌로 176 (대흥동) 4층 일부(401,402호), 6층",자바(JAVA)기반 풀스택 개발자 취업과정,10회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-06-20,2024-12-30,1040,30,6,6,6개월이 안 지났거나 해당 정보 없음,19.67,23,97.1,5,6개월이 안 지났거나 해당 정보 없음
솔데스크강남학원,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부",IaC 기반 AWS 마이크로 서비스 클라우드 환경 구축,7회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-02-20,2024-08-14,960,30,28,28,6개월이 안 지났거나 해당 정보 없음,21.67,16,85.7,18,6개월이 안 지났거나 해당 정보 없음
솔데스크강남학원,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부",IaC 기반 AWS 마이크로 서비스 클라우드 환경 구축,8회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-09-24,2025-04-02,960,30,16,16,6개월이 안 지났거나 해당 정보 없음,21.67,28,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
솔데스크강남학원,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부",IaC 기반 AWS 마이크로 서비스 클라우드 환경 구축,9회차,IT시스템관리(20010301),K-디지털 트레이닝,2024-12-30,2025-07-02,960,30,21,21,6개월이 안 지났거나 해당 정보 없음,21.67,16,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,웹개발자 입문 과정,12회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-21,2024-08-13,720,30,6,6,6개월이 안 지났거나 해당 정보 없음,11.25,18,90.5,3,6개월이 안 지났거나 해당 정보 없음
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,웹개발자 입문 과정,13회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-05-29,2024-11-21,720,20,17,17,6개월이 안 지났거나 해당 정보 없음,11.25,6,75,8,6개월이 안 지났거나 해당 정보 없음
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,웹개발자 입문 과정,14회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-09-05,2025-03-07,720,30,11,11,6개월이 안 지났거나 해당 정보 없음,11.25,17,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)포스코 미래창조아카데미,(790834) 경상북도 포항시 남구 지곡로 120,웹개발자 입문 과정,15회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-16,2025-06-16,720,20,11,11,6개월이 안 지났거나 해당 정보 없음,11.25,11,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
서울대학교,(08826) 서울특별시 관악구 신림동 관악로 1(서울대학교) 942동 4층 409호,빅데이터 핀테크 과정,5회차,핀테크기술기획(20010108),K-디지털 트레이닝,2024-02-22,2024-08-21,884,40,40,40,6개월이 안 지났거나 해당 정보 없음,40.0,33,94.1,29,6개월이 안 지났거나 해당 정보 없음
KH정보교육원 강남지원,"(135933) 서울특별시 강남구 테헤란로14길 6 남도빌딩 2,3,4층",Python 활용 빅데이터 기반 금융 솔루션 UI 개발자 양성과정,4회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-02-26,2024-08-30,1012,23,21,21,6개월이 안 지났거나 해당 정보 없음,20.5,23,79.6,14,6개월이 안 지났거나 해당 정보 없음
KH정보교육원 강남지원,"(135933) 서울특별시 강남구 테헤란로14길 6 남도빌딩 2,3,4층",Python 활용 빅데이터 기반 금융 솔루션 UI 개발자 양성과정,5회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-09-10,2025-03-24,1012,23,20,20,6개월이 안 지났거나 해당 정보 없음,20.5,21,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 iOS 앱 개발자 양성과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-26,2024-07-05,1080,100,58,58,44,44.67,38,73.2,48,54.5
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 iOS 앱 개발자 양성과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-05-27,2024-10-07,1080,100,38,38,6개월이 안 지났거나 해당 정보 없음,44.67,58,85.3,34,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,실무형 iOS 앱 개발자 양성과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-21,2025-02-28,1080,100,38,38,6개월이 안 지났거나 해당 정보 없음,44.67,38,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
한국소프트웨어인재개발원,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호",빅데이터기반 인공지능 융합 서비스 개발자,7회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-02-26,2024-08-13,960,22,14,14,6개월이 안 지났거나 해당 정보 없음,19.2,11,91.2,13,6개월이 안 지났거나 해당 정보 없음
한국소프트웨어인재개발원,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호",빅데이터기반 인공지능 융합 서비스 개발자,8회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-03-04,2024-08-27,960,25,22,22,6개월이 안 지났거나 해당 정보 없음,19.2,14,55.6,19,6개월이 안 지났거나 해당 정보 없음
한국소프트웨어인재개발원,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호",빅데이터기반 인공지능 융합 서비스 개발자,9회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-05-16,2024-11-14,960,25,20,20,6개월이 안 지났거나 해당 정보 없음,19.2,22,66.7,18,6개월이 안 지났거나 해당 정보 없음
한국소프트웨어인재개발원,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호",빅데이터기반 인공지능 융합 서비스 개발자,10회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-07-22,2025-01-20,960,24,16,16,6개월이 안 지났거나 해당 정보 없음,19.2,20,57.1,1,6개월이 안 지났거나 해당 정보 없음
한국소프트웨어인재개발원,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호",빅데이터기반 인공지능 융합 서비스 개발자,11회차,빅데이터분석(20010105),K-디지털 트레이닝,2024-08-29,2025-02-27,960,32,24,24,6개월이 안 지났거나 해당 정보 없음,19.2,16,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)알파코,(04794) 서울특별시 성동구 성수이로 113 7층,[누구나 AI] 딥러닝 부트 캠프,9회차,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,2024-02-26,2024-08-29,975,32,17,17,6개월이 안 지났거나 해당 정보 없음,13.33,13,84.5,12,6개월이 안 지났거나 해당 정보 없음
(주)알파코,(04794) 서울특별시 성동구 성수이로 113 7층,[누구나 AI] 딥러닝 부트 캠프,10회차,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,2024-06-11,2024-12-12,975,32,15,15,6개월이 안 지났거나 해당 정보 없음,13.33,17,81,9,6개월이 안 지났거나 해당 정보 없음
(주)알파코,(04794) 서울특별시 성동구 성수이로 113 7층,[누구나 AI] 딥러닝 부트 캠프,11회차,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,2024-10-14,2025-04-18,975,32,8,8,6개월이 안 지났거나 해당 정보 없음,13.33,15,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,앱 제작 실무 과정,3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-26,2024-07-05,1080,100,53,53,38,48.33,47,80.9,47,52.6
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,앱 제작 실무 과정,4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-05-27,2024-10-07,1080,100,38,38,6개월이 안 지났거나 해당 정보 없음,48.33,53,91.1,29,6개월이 안 지났거나 해당 정보 없음
팀스파르타주식회사,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층,앱 제작 실무 과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-21,2025-02-28,1080,100,54,54,6개월이 안 지났거나 해당 정보 없음,48.33,38,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
멀티캠퍼스,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체",[한국휴렛팩커드] 프론트엔드 개발자 아카데미,2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-26,2024-07-11,784,50,26,26,18,26.0,12,90.5,24,16.7
(주)그렙,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층,"타입스크립트로 함께하는 웹 풀 사이클 개발(React, Node.js)",2회차,시스템SW엔지니어링(20010208),K-디지털 트레이닝,2024-02-26,2024-08-30,875,60,60,60,6개월이 안 지났거나 해당 정보 없음,44.6,53,60.4,48,6개월이 안 지났거나 해당 정보 없음
(주)그렙,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층,"타입스크립트로 함께하는 웹 풀 사이클 개발(React, Node.js)",3회차,시스템SW엔지니어링(20010208),K-디지털 트레이닝,2024-04-08,2024-10-18,875,60,56,56,6개월이 안 지났거나 해당 정보 없음,44.6,60,76.4,46,6개월이 안 지났거나 해당 정보 없음
(주)그렙,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층,"타입스크립트로 함께하는 웹 풀 사이클 개발(React, Node.js)",4회차,시스템SW엔지니어링(20010208),K-디지털 트레이닝,2024-08-12,2025-02-06,875,60,50,50,6개월이 안 지났거나 해당 정보 없음,44.6,56,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)그렙,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층,"타입스크립트로 함께하는 웹 풀 사이클 개발(React, Node.js)",5회차,시스템SW엔지니어링(20010208),K-디지털 트레이닝,2024-08-12,2025-02-06,875,60,36,36,6개월이 안 지났거나 해당 정보 없음,44.6,50,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
(주)그렙,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층,"타입스크립트로 함께하는 웹 풀 사이클 개발(React, Node.js)",6회차,시스템SW엔지니어링(20010208),K-디지털 트레이닝,2024-10-30,2025-05-02,875,60,21,21,6개월이 안 지났거나 해당 정보 없음,44.6,36,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
더조은컴퓨터아카데미,"(06242) 서울특별시 강남구 강남대로78길 8 (역삼동) 한국빌딩 4층, 8층",[정보보안] 모의해킹/침해대응 전문가 취업캠프,11회차,보안엔지니어링(20010206),K-디지털 트레이닝,2024-02-26,2024-09-10,1050,25,17,17,6개월이 안 지났거나 해당 정보 없음,18.0,9,96.8,9,6개월이 안 지났거나 해당 정보 없음
더조은컴퓨터아카데미,"(06242) 서울특별시 강남구 강남대로78길 8 (역삼동) 한국빌딩 4층, 8층",[정보보안] 모의해킹/침해대응 전문가 취업캠프,12회차,보안엔지니어링(20010206),K-디지털 트레이닝,2024-07-01,2025-01-14,1050,25,22,22,6개월이 안 지났거나 해당 정보 없음,18.0,17,88.6,20,6개월이 안 지났거나 해당 정보 없음
더조은컴퓨터아카데미,"(06242) 서울특별시 강남구 강남대로78길 8 (역삼동) 한국빌딩 4층, 8층",[정보보안] 모의해킹/침해대응 전문가 취업캠프,13회차,보안엔지니어링(20010206),K-디지털 트레이닝,2024-10-07,2025-04-21,1050,25,15,15,6개월이 안 지났거나 해당 정보 없음,18.0,22,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
플레이데이터평생교육원,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부,풀스택 백엔드 개발자 양성 과정,5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-26,2024-08-23,960,30,18,18,6개월이 안 지났거나 해당 정보 없음,16.67,18,91.4,15,6개월이 안 지났거나 해당 정보 없음
플레이데이터평생교육원,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부,풀스택 백엔드 개발자 양성 과정,6회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-07,2025-02-07,960,30,16,16,6개월이 안 지났거나 해당 정보 없음,16.67,18,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
플레이데이터평생교육원,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부,풀스택 백엔드 개발자 양성 과정,7회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-10-07,2025-04-07,960,30,16,16,6개월이 안 지났거나 해당 정보 없음,16.67,16,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
코드랩아카데미학원,"(08503) 서울특별시 금천구 가산동 가산디지털2로 144 20층 2013호~2018호(가산동, 현대 테라타워 가산DK)",클라우드 활용 O2O 서비스 플랫폼 웹&앱 개발,1회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-27,2024-08-06,860,30,12,12,6개월이 안 지났거나 해당 정보 없음,12.0,해당 정보 없음,94.8,11,6개월이 안 지났거나 해당 정보 없음
주식회사 이젠컴퓨터아카데미,"(01695) 서울특별시 노원구 상계로 64 (상계동 화랑빌딩) 4호선 2번출구 앞 화랑빌딩(롯데리아)7F,4F일부 / 서울특별시 중랑구 망우로 319 명진빌딩 4F","클라우드기반 AI Automation 스마트관리시스템(물류관리,생산관리)자바 백엔드개발",2회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-02-27,2024-08-21,960,30,13,13,6개월이 안 지났거나 해당 정보 없음,16.75,10,95.7,10,6개월이 안 지났거나 해당 정보 없음
주식회사 이젠컴퓨터아카데미,"(01695) 서울특별시 노원구 상계로 64 (상계동 화랑빌딩) 4호선 2번출구 앞 화랑빌딩(롯데리아)7F,4F일부 / 서울특별시 중랑구 망우로 319 명진빌딩 4F","클라우드기반 AI Automation 스마트관리시스템(물류관리,생산관리)자바 백엔드개발",3회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-04-16,2024-10-14,960,30,20,20,6개월이 안 지났거나 해당 정보 없음,16.75,13,97.3,16,6개월이 안 지났거나 해당 정보 없음
주식회사 이젠컴퓨터아카데미,"(01695) 서울특별시 노원구 상계로 64 (상계동 화랑빌딩) 4호선 2번출구 앞 화랑빌딩(롯데리아)7F,4F일부 / 서울특별시 중랑구 망우로 319 명진빌딩 4F","클라우드기반 AI Automation 스마트관리시스템(물류관리,생산관리)자바 백엔드개발",4회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-08-23,2025-02-25,960,30,16,16,6개월이 안 지났거나 해당 정보 없음,16.75,20,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
주식회사 이젠컴퓨터아카데미,"(01695) 서울특별시 노원구 상계로 64 (상계동 화랑빌딩) 4호선 2번출구 앞 화랑빌딩(롯데리아)7F,4F일부 / 서울특별시 중랑구 망우로 319 명진빌딩 4F","클라우드기반 AI Automation 스마트관리시스템(물류관리,생산관리)자바 백엔드개발",5회차,응용SW엔지니어링(20010202),K-디지털 트레이닝,2024-12-20,2025-06-24,960,30,18,18,6개월이 안 지났거나 해당 정보 없음,16.75,16,해당 정보 없음,해당 정보 없음,6개월이 안 지났거나 해당 정보 없음
봄아카데미학원,(04031) 서울특별시 마포구 동교로 156-11 (서교동) 3층,실무 프로젝트 기반 UI UX 모바일 웹 디자인 개발 부트캠프 (Figma 활용),4회차,UI/UX엔지니어링(20010207),K-디지털 트레이닝,2024-02-28,2024-08-09,900,20,20,20,6개월이 안 지났거나 해당 정보 없음,15.67,20,68.8,11,6개월이 안 지났거나 해당 정보 없음
봄아카데미학원,(04031) 서울특별시 마포구 동교로 156-11 (서교동) 3층,실무 프로젝트 기반 UI UX 모바일 웹 디자인 개발 부트캠프 (Figma 활용),5회차,UI/UX엔지니어링(20010207),K-디지털 트레이닝,2024-04-11,2024-09-25,900,20,20,20,6개월이 안 지났거나 해당 정보 없음,15.67,20,63.3,14,6개월이 안 지났거나 해당 정보 없음
봄아카데미학원,(04031) 서울특별시 마포구 동교로 156-11 (서교동) 3층,실무 프로젝트 기반 UI UX 모바일 웹 디자인 개발 부트캠프 (Figma 활용),6회차,UI/UX엔지니어링(20010207),K-디지털 트레이닝,2024-05-29,2024-11-12,900,20,17,17,6개월이 안 지났거나 해당 정보 없음,15.67,20,59.2,14,6개월이 안 지났거나 해당 정보 없음
