기관명,과정명,회차,모집인원,수강신청인원,수강확정인원,수료인원,평균 인원,전회차 인원,6개월후_취업률,만족도_평균점수,만족도_응답자수,개강일,종강일,직종,훈련유형,훈련시간,주소
대한상공회의소,[Intel] 엣지 AI SW 아카데미,8회차,25,17,17,10,19.12,19,70.0,75,4,2023-10-12,2024-04-22,응용SW엔지니어링(20010202),K-디지털 트레이닝,900,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
(주)알파코,[누구나 AI] 딥러닝 부트 캠프,6회차,32,19,19,13,15.33,14,53.8,78.6,16,2023-04-17,2023-10-24,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,975,(04794) 서울특별시 성동구 성수이로 113 7층
(주)알파코,[누구나 AI] 딥러닝 부트 캠프,7회차,32,14,14,11,15.33,19,36.4,92.9,10,2023-07-26,2024-01-30,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,975,(04794) 서울특별시 성동구 성수이로 113 7층
(주)알파코,[누구나 AI] 딥러닝 부트 캠프,8회차,32,13,13,10,15.33,14,40.0,79.4,9,2023-11-06,2024-05-10,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,975,(04794) 서울특별시 성동구 성수이로 113 7층
구트아카데미학원,자바(JAVA)활용 데이터 수집 및 분석을 위한 웹 시스템 구축 과정,3회차,25,16,16,12,13.75,8,66.7,92.9,12,2023-04-18,2023-10-26,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,"(08393) 서울특별시 구로구 시흥대로163길 33 (구로동 주호타워) 2층 일부, 3층 일부"
구트아카데미학원,자바(JAVA)활용 데이터 수집 및 분석을 위한 웹 시스템 구축 과정,4회차,25,13,13,10,13.75,16,50.0,89.3,12,2023-06-27,2024-01-08,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,"(08393) 서울특별시 구로구 시흥대로163길 33 (구로동 주호타워) 2층 일부, 3층 일부"
구트아카데미학원,자바(JAVA)활용 데이터 수집 및 분석을 위한 웹 시스템 구축 과정,5회차,25,12,12,10,13.75,13,50.0,93.7,9,2023-09-12,2024-04-01,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,"(08393) 서울특별시 구로구 시흥대로163길 33 (구로동 주호타워) 2층 일부, 3층 일부"
구트아카데미학원,자바(JAVA)활용 데이터 수집 및 분석을 위한 웹 시스템 구축 과정,6회차,25,14,14,12,13.75,12,50.0,78.6,12,2023-12-12,2024-06-21,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,"(08393) 서울특별시 구로구 시흥대로163길 33 (구로동 주호타워) 2층 일부, 3층 일부"
솔데스크강남학원,IaC 기반 AWS 마이크로 서비스 클라우드 환경 구축,5회차,30,27,27,19,21.5,15,36.8,53.9,22,2023-04-18,2023-10-16,IT시스템관리(20010301),K-디지털 트레이닝,960,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부"
솔데스크강남학원,IaC 기반 AWS 마이크로 서비스 클라우드 환경 구축,6회차,30,16,16,12,21.5,27,58.3,82.1,12,2023-08-22,2024-02-16,IT시스템관리(20010301),K-디지털 트레이닝,960,"(06120) 서울특별시 강남구 봉은사로 119 (논현동 성옥빌딩) 4층 전체, 5층 일부"
멀티캠퍼스,AI SW 개발자 부트캠프(파이썬),4회차,50,16,16,11,16.0,40,63.6,87.9,13,2023-04-24,2023-10-13,빅데이터분석(20010105),K-디지털 트레이닝,980,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,AI SW 개발자 부트캠프(파이썬),5회차,50,21,21,15,16.0,16,26.7,84.8,15,2023-07-10,2023-12-26,빅데이터분석(20010105),K-디지털 트레이닝,980,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,AI SW 개발자 부트캠프(파이썬),6회차,50,11,11,7,16.0,21,28.6,92.9,8,2023-10-05,2024-03-22,빅데이터분석(20010105),K-디지털 트레이닝,980,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
(주)이스트소프트,"[이스트캠프]오르미 백엔드 개발(Java, Spring, JPA)",1회차,80,66,66,48,61.67,해당 정보 없음,47.9,85.2,57,2023-04-24,2023-09-05,응용SW엔지니어링(20010202),K-디지털 트레이닝,728,(06711) 서울특별시 서초구 반포대로 3 이스트소프트
(주)이스트소프트,"[이스트캠프]오르미 백엔드 개발(Java, Spring, JPA)",2회차,80,77,77,62,61.67,66,38.7,89.3,68,2023-06-19,2023-11-03,응용SW엔지니어링(20010202),K-디지털 트레이닝,728,(06711) 서울특별시 서초구 반포대로 3 이스트소프트
(주)이스트소프트,"[이스트캠프]오르미 백엔드 개발(Java, Spring, JPA)",3회차,85,42,42,35,61.67,77,37.1,90.9,36,2023-08-16,2023-12-29,응용SW엔지니어링(20010202),K-디지털 트레이닝,728,(06711) 서울특별시 서초구 반포대로 3 이스트소프트
대한상공회의소,[우리FIS 아카데미] 클라우드 서비스 개발,1회차,32,32,32,24,32.0,해당 정보 없음,66.7,57.1,16,2023-04-24,2023-09-27,핀테크엔지니어링(20010210),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[우리FIS 아카데미] 클라우드 서비스 개발,2회차,32,32,32,27,32.0,32,74.1,89.7,29,2023-11-20,2024-05-14,핀테크엔지니어링(20010210),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
주식회사멋쟁이사자처럼,멋쟁이사자처럼 앱/안드로이드 스쿨,1회차,80,38,38,32,39.5,해당 정보 없음,25.0,92,34,2023-04-24,2023-09-26,응용SW엔지니어링(20010202),K-디지털 트레이닝,800,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 앱/안드로이드 스쿨,2회차,80,41,41,30,39.5,38,53.3,82.3,33,2023-12-26,2024-06-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,800,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
플레이데이터평생교육원,인공지능을 활용한 이미지 기반 자율주행 시스템 개발자 양성 과정,5회차,25,21,21,12,21.0,16,66.7,82.4,17,2023-04-24,2023-10-23,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
패스트캠퍼스강남학원,PM(프로덕트 매니저) 부트캠프,2회차,43,43,43,16,47.0,36,68.8,77.8,18,2023-04-24,2023-10-10,SW제품기획(20010104),K-디지털 트레이닝,880,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층"
패스트캠퍼스강남학원,PM(프로덕트 매니저) 부트캠프,3회차,55,54,54,40,47.0,43,62.5,79.9,39,2023-08-16,2024-02-02,SW제품기획(20010104),K-디지털 트레이닝,880,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층"
패스트캠퍼스강남학원,PM(프로덕트 매니저) 부트캠프,4회차,60,44,44,30,47.0,54,53.3,78.6,38,2023-12-18,2024-06-14,SW제품기획(20010104),K-디지털 트레이닝,880,"(06241) 서울특별시 강남구 강남대로 364 미왕빌딩 10층, 11층"
대한상공회의소,[우리FIS 아카데미] AI 엔지니어링,1회차,32,32,32,26,27.0,해당 정보 없음,61.5,67.9,12,2023-04-24,2023-09-27,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[우리FIS 아카데미] AI 엔지니어링,2회차,32,22,22,18,27.0,32,66.7,89.5,19,2023-11-20,2024-05-14,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[우리FIS 아카데미] 클라우드 엔지니어링,1회차,30,28,28,26,27.0,해당 정보 없음,61.5,87.2,19,2023-04-24,2023-09-27,핀테크기술기획(20010108),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[우리FIS 아카데미] 클라우드 엔지니어링,2회차,30,26,26,19,27.0,28,68.4,92.2,22,2023-11-20,2024-05-14,핀테크기술기획(20010108),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
하이미디어아카데미인재개발원,스마트웹 모바일 서비스를 위한 클라우드 기반의 MSA 풀스택 자바 개발자,5회차,30,18,18,12,17.5,29,33.3,40.5,12,2023-04-25,2023-10-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층"
하이미디어아카데미인재개발원,스마트웹 모바일 서비스를 위한 클라우드 기반의 MSA 풀스택 자바 개발자,6회차,30,17,17,11,17.5,18,45.5,87,11,2023-06-08,2023-12-08,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03163) 서울특별시 종로구 인사동길 12 7층, 15층"
대한상공회의소,[하나은행] Digital hana 路 (금융서비스개발),1회차,31,29,29,16,29.0,해당 정보 없음,56.3,58.8,17,2023-04-28,2023-10-30,응용SW엔지니어링(20010202),K-디지털 트레이닝,975,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[하나은행] Digital hana 路 (데이터분석/서비스기획),1회차,34,33,33,22,33.0,해당 정보 없음,59.1,75.5,21,2023-04-28,2023-10-27,빅데이터분석(20010105),K-디지털 트레이닝,963,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
케이아이씨캠퍼스학원,[현업 전문가 멘토링]자바(JAVA)기반 백엔드 & AI 빅데이터 분석 양성과정,4회차,30,21,21,13,17.5,24,61.5,90,10,2023-05-01,2023-10-17,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,880,(06134) 서울특별시 강남구 테헤란로1길 10 세경빌딩 3층
케이아이씨캠퍼스학원,[현업 전문가 멘토링]자바(JAVA)기반 백엔드 & AI 빅데이터 분석 양성과정,5회차,30,14,14,12,17.5,21,25.0,90.9,11,2023-10-18,2024-03-29,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,880,(06134) 서울특별시 강남구 테헤란로1길 10 세경빌딩 3층
코리아IT아카데미,(핀테크) Spring 기반 핀테크 개발자 양성과정,1회차,30,24,24,21,19.6,해당 정보 없음,95.3,99.3,20,2023-05-02,2023-11-08,핀테크엔지니어링(20010210),K-디지털 트레이닝,963,"(06236) 서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩) 3,4층"
코리아IT아카데미,(핀테크) Spring 기반 핀테크 개발자 양성과정,2회차,21,20,20,18,19.6,24,77.8,80.7,17,2023-08-23,2024-02-28,핀테크엔지니어링(20010210),K-디지털 트레이닝,963,"(06236) 서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩) 3,4층"
코리아IT아카데미,(핀테크) Spring 기반 핀테크 개발자 양성과정,3회차,35,27,27,22,19.6,20,50.0,82.9,20,2023-09-07,2024-03-21,핀테크엔지니어링(20010210),K-디지털 트레이닝,963,"(06236) 서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩) 3,4층"
코리아IT아카데미,(핀테크) Spring 기반 핀테크 개발자 양성과정,4회차,30,0,0,6개월이 안 지났거나 해당 정보 없음,19.6,27,6개월이 안 지났거나 해당 정보 없음,0,0,2023-10-24,2024-04-22,핀테크엔지니어링(20010210),K-디지털 트레이닝,963,"(06236) 서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩) 3,4층"
코리아IT아카데미,(핀테크) Spring 기반 핀테크 개발자 양성과정,5회차,30,27,27,24,19.6,해당 정보 없음,79.2,91.7,24,2023-11-21,2024-06-03,핀테크엔지니어링(20010210),K-디지털 트레이닝,963,"(06236) 서울특별시 강남구 테헤란로 146 (역삼동 현익빌딩) 3,4층"
에이콘아카데미 홍대학원,자바&파이썬 빅데이터 플랫폼 웹서비스 개발자,1회차,30,30,30,19,30.0,해당 정보 없음,73.7,91.2,21,2023-05-03,2023-10-27,빅데이터분석(20010105),K-디지털 트레이닝,960,"(04038) 서울특별시 마포구 양화로 122 (서교동 LAB7) 3,4층 일부"
우리컴퓨터아카데미,금융데이터 분석 서비스 개발자 과정,1회차,25,18,18,10,18.0,해당 정보 없음,70.0,83.1,11,2023-05-03,2023-10-24,빅데이터분석(20010105),K-디지털 트레이닝,960,(08390) 서울특별시 구로구 디지털로26길 111 (구로동 제이앤케이디지털타워) 303호
코리아아이티(IT)아카데미학원,스마트팩토리 MES 구축 전문가 양성과정,2회차,30,8,8,6,8.0,12,66.7,63.3,7,2023-05-08,2023-09-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,756,"(04100) 서울특별시 마포구 서강로 136 (노고산동 아이비타워) 2층,3층"
(주)천재교육,프로젝트 기반 빅데이터 서비스 개발자 양성 과정,3회차,20,0,0,6개월이 안 지났거나 해당 정보 없음,10.75,15,6개월이 안 지났거나 해당 정보 없음,0,0,2023-05-08,2023-11-06,빅데이터분석(20010105),K-디지털 트레이닝,976,(08513) 서울특별시 금천구 가산로9길 54
(주)천재교육,프로젝트 기반 빅데이터 서비스 개발자 양성 과정,4회차,20,16,16,14,10.75,해당 정보 없음,100.0,84.8,15,2023-07-03,2024-01-02,빅데이터분석(20010105),K-디지털 트레이닝,976,(08513) 서울특별시 금천구 가산로9길 54
(주)천재교육,프로젝트 기반 빅데이터 서비스 개발자 양성 과정,5회차,20,11,11,8,10.75,16,100.0,82.5,9,2023-09-18,2024-03-26,빅데이터분석(20010105),K-디지털 트레이닝,976,(08513) 서울특별시 금천구 가산로9길 54
(주)천재교육,프로젝트 기반 빅데이터 서비스 개발자 양성 과정,6회차,20,16,16,14,10.75,11,85.7,68.4,14,2023-12-13,2024-06-19,빅데이터분석(20010105),K-디지털 트레이닝,976,(08513) 서울특별시 금천구 가산로9길 54
넥스트러너스평생교육시설,린스타트업 맞춤형 Serverless MVP 개발 전문가 양성 과정,2회차,40,13,13,9,13.0,30,77.8,95.7,10,2023-05-09,2023-10-12,응용SW엔지니어링(20010202),K-디지털 트레이닝,840,(06527) 서울특별시 서초구 강남대로99길 45 6층
아이티윌,빅데이터를 활용한 오라클 데이터 전문가 양성과정,1회차,30,18,18,10,22.4,해당 정보 없음,70.0,97.6,12,2023-05-09,2023-10-11,DB엔지니어링(20010204),K-디지털 트레이닝,808,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층
아이티윌,빅데이터를 활용한 오라클 데이터 전문가 양성과정,2회차,30,22,22,16,22.4,18,93.8,96.6,17,2023-06-20,2023-11-23,DB엔지니어링(20010204),K-디지털 트레이닝,808,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층
아이티윌,빅데이터를 활용한 오라클 데이터 전문가 양성과정,3회차,30,24,24,21,22.4,22,71.5,92.5,23,2023-10-05,2024-03-11,DB엔지니어링(20010204),K-디지털 트레이닝,808,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층
아이티윌,빅데이터를 활용한 오라클 데이터 전문가 양성과정,4회차,30,28,28,21,22.4,24,90.5,95,23,2023-11-28,2024-05-01,DB엔지니어링(20010204),K-디지털 트레이닝,808,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층
아이티윌,빅데이터를 활용한 오라클 데이터 전문가 양성과정,5회차,30,20,20,18,22.4,28,77.8,93.4,13,2023-12-28,2024-05-31,DB엔지니어링(20010204),K-디지털 트레이닝,808,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층
한국전파진흥협회,카카오(Kakao) 클라우드 개발자 양성과정,3회차,28,28,28,22,28.0,28,36.3,68.3,23,2023-05-09,2023-11-10,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회
한국전파진흥협회,카카오(Kakao) 클라우드 개발자 양성과정,4회차,28,28,28,22,28.0,28,36.4,74.5,23,2023-12-06,2024-06-11,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회
주식회사멋쟁이사자처럼,멋쟁이사자처럼 디자인 스쿨,1회차,60,58,58,47,58.0,해당 정보 없음,44.7,87.9,52,2023-05-09,2023-09-01,UI/UX엔지니어링(20010207),K-디지털 트레이닝,640,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
(주)천재교육,에듀테크 풀스택 개발자 양성(Java),1회차,20,17,17,15,17.25,해당 정보 없음,100.0,68.4,14,2023-05-09,2023-11-06,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(08513) 서울특별시 금천구 가산로9길 54
(주)천재교육,에듀테크 풀스택 개발자 양성(Java),2회차,20,18,18,17,17.25,17,100.0,75,16,2023-07-03,2023-12-28,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(08513) 서울특별시 금천구 가산로9길 54
(주)천재교육,에듀테크 풀스택 개발자 양성(Java),3회차,20,19,19,14,17.25,18,100.0,51.4,15,2023-09-19,2024-03-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(08513) 서울특별시 금천구 가산로9길 54
(주)천재교육,에듀테크 풀스택 개발자 양성(Java),4회차,20,15,15,14,17.25,19,92.9,80.6,14,2023-12-18,2024-06-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(08513) 서울특별시 금천구 가산로9길 54
(주)천재교육,에듀테크 상품서비스 PM(프로덕트매니저) 양성,1회차,20,10,10,10,14.5,해당 정보 없음,100.0,88.9,9,2023-05-09,2023-11-06,SW제품기획(20010104),K-디지털 트레이닝,960,(08513) 서울특별시 금천구 가산로9길 54
(주)천재교육,에듀테크 상품서비스 PM(프로덕트매니저) 양성,2회차,20,16,16,14,14.5,10,92.9,73.6,13,2023-07-03,2023-12-28,SW제품기획(20010104),K-디지털 트레이닝,960,(08513) 서울특별시 금천구 가산로9길 54
(주)천재교육,에듀테크 상품서비스 PM(프로덕트매니저) 양성,3회차,20,19,19,14,14.5,16,92.9,72.4,14,2023-09-19,2024-03-25,SW제품기획(20010104),K-디지털 트레이닝,960,(08513) 서울특별시 금천구 가산로9길 54
(주)천재교육,에듀테크 상품서비스 PM(프로덕트매니저) 양성,4회차,20,13,13,7,14.5,19,100.0,64.3,8,2023-12-21,2024-06-25,SW제품기획(20010104),K-디지털 트레이닝,960,(08513) 서울특별시 금천구 가산로9길 54
한국전파진흥협회,카카오(Kakao) 클라우드 엔지니어 양성과정,3회차,28,28,28,21,27.5,27,47.6,92,25,2023-05-09,2023-11-10,시스템SW엔지니어링(20010208),K-디지털 트레이닝,1000,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회
한국전파진흥협회,카카오(Kakao) 클라우드 엔지니어 양성과정,4회차,28,27,27,22,27.5,28,59.1,80.7,23,2023-12-06,2024-06-11,시스템SW엔지니어링(20010208),K-디지털 트레이닝,1000,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회
에이콘아카데미(강남),콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,1회차,30,23,23,17,19.33,해당 정보 없음,35.3,73.1,17,2023-05-09,2023-11-01,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호
에이콘아카데미(강남),콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,2회차,30,21,21,18,19.33,23,55.6,77,18,2023-07-19,2024-01-10,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호
에이콘아카데미(강남),콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,3회차,30,14,14,9,19.33,21,66.7,95.7,10,2023-11-14,2024-05-08,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호
더조은컴퓨터아카데미 종로,클라우드(AWS) 환경에서 개발하는 풀스택(프론트엔드&백엔드) 자바(JAVA)웹&앱,1회차,30,18,18,10,18.33,해당 정보 없음,50.0,74,11,2023-05-10,2023-12-21,응용SW엔지니어링(20010202),K-디지털 트레이닝,1202,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
더조은컴퓨터아카데미 종로,클라우드(AWS) 환경에서 개발하는 풀스택(프론트엔드&백엔드) 자바(JAVA)웹&앱,2회차,30,12,13,6,18.33,18,16.7,55.4,8,2023-10-11,2024-05-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,1202,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
더조은컴퓨터아카데미 종로,클라우드(AWS) 환경에서 개발하는 풀스택(프론트엔드&백엔드) 자바(JAVA)웹&앱,3회차,30,24,24,6개월이 안 지났거나 해당 정보 없음,18.33,13,6개월이 안 지났거나 해당 정보 없음,77.9,20,2023-12-27,2024-08-05,응용SW엔지니어링(20010202),K-디지털 트레이닝,1202,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
케이지에듀원 아이티뱅크종로학원,하이브리드 및 멀티클라우드 아키텍트 양성 과정,2회차,25,25,25,23,23.0,19,60.8,77.4,24,2023-05-11,2023-10-16,IT시스템관리(20010301),K-디지털 트레이닝,800,(03138) 서울특별시 종로구 돈화문로 26 (묘동 단성사) 4층
케이지에듀원 아이티뱅크종로학원,하이브리드 및 멀티클라우드 아키텍트 양성 과정,3회차,25,21,21,17,23.0,25,70.6,87.3,18,2023-10-23,2024-03-20,IT시스템관리(20010301),K-디지털 트레이닝,800,(03138) 서울특별시 종로구 돈화문로 26 (묘동 단성사) 4층
그린컴퓨터아트학원,『기업연계 프로젝트형』 웹디자인(웹퍼블리셔)&프론트엔드 SW개발자 양성,3회차,20,19,19,15,15.0,20,86.7,95.9,14,2023-05-12,2023-10-31,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03192) 서울특별시 종로구 수표로 96 (관수동 국일관드림펠리스) 2층, 5층 일부 그린컴퓨터아트학원"
그린컴퓨터아트학원,『기업연계 프로젝트형』 웹디자인(웹퍼블리셔)&프론트엔드 SW개발자 양성,4회차,20,11,11,8,15.0,19,50.0,85.7,8,2023-12-27,2024-06-26,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,"(03192) 서울특별시 종로구 수표로 96 (관수동 국일관드림펠리스) 2층, 5층 일부 그린컴퓨터아트학원"
노원그린컴퓨터아카데미,Open API를 활용한 자바(JAVA)기반 챗봇 웹개발자(CI/CD) 양성과정,3회차,30,16,16,11,13.33,13,45.5,97.1,5,2023-05-12,2023-11-16,응용SW엔지니어링(20010202),K-디지털 트레이닝,1008,"(01693) 서울특별시 노원구 상계로3길 21 (상계동 화일빌딩) 3층, 6층 일부"
노원그린컴퓨터아카데미,Open API를 활용한 자바(JAVA)기반 챗봇 웹개발자(CI/CD) 양성과정,4회차,30,14,14,9,13.33,16,55.5,72.6,12,2023-08-23,2024-02-29,응용SW엔지니어링(20010202),K-디지털 트레이닝,1008,"(01693) 서울특별시 노원구 상계로3길 21 (상계동 화일빌딩) 3층, 6층 일부"
노원그린컴퓨터아카데미,Open API를 활용한 자바(JAVA)기반 챗봇 웹개발자(CI/CD) 양성과정,5회차,30,10,10,7,13.33,14,85.7,100,8,2023-12-26,2024-06-28,응용SW엔지니어링(20010202),K-디지털 트레이닝,1008,"(01693) 서울특별시 노원구 상계로3길 21 (상계동 화일빌딩) 3층, 6층 일부"
(주)신세계아이앤씨,클라우드 엔지니어 양성과정,1회차,40,22,22,14,20.0,해당 정보 없음,64.3,45.7,15,2023-05-12,2023-11-06,NW엔지니어링(20010205),K-디지털 트레이닝,920,"(04529) 서울특별시 중구 남대문시장10길 2 15층 일부(회현동 1가, MESA)"
(주)신세계아이앤씨,클라우드 엔지니어 양성과정,2회차,40,18,18,12,20.0,22,75.0,86.8,13,2023-08-07,2024-02-02,NW엔지니어링(20010205),K-디지털 트레이닝,920,"(04529) 서울특별시 중구 남대문시장10길 2 15층 일부(회현동 1가, MESA)"
(주)신세계아이앤씨,클라우드 엔지니어 양성과정,3회차,40,20,20,12,20.0,18,58.3,87.9,13,2023-12-01,2024-05-30,NW엔지니어링(20010205),K-디지털 트레이닝,920,"(04529) 서울특별시 중구 남대문시장10길 2 15층 일부(회현동 1가, MESA)"
은곡직업전문학교,기업맞춤형 프로젝트 기반 빅데이터분석 (with 파이썬) 웹프론트엔드 개발자 과정,1회차,20,7,7,6,7.0,해당 정보 없음,16.7,67.3,7,2023-05-15,2023-10-25,빅데이터분석(20010105),K-디지털 트레이닝,850,(01763) 서울특별시 노원구 동일로 1351 2층(상계동)
팀스파르타주식회사,실무형 스프링 백엔드 엔지니어 양성과정,2회차,100,100,100,78,93.0,100,55.1,82.3,79,2023-05-15,2023-09-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,1076,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
팀스파르타주식회사,실무형 스프링 백엔드 엔지니어 양성과정,3회차,150,106,106,83,93.0,100,83.1,85.9,95,2023-10-04,2024-02-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,1076,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
팀스파르타주식회사,실무형 스프링 백엔드 엔지니어 양성과정,4회차,150,73,73,58,93.0,106,62.1,82.3,59,2023-12-21,2024-05-02,응용SW엔지니어링(20010202),K-디지털 트레이닝,1076,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
팀스파르타주식회사,실무형 프론트엔드 엔지니어 양성과정,2회차,100,98,98,76,87.0,100,64.5,91.5,79,2023-05-15,2023-09-19,응용SW엔지니어링(20010202),K-디지털 트레이닝,1063,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
팀스파르타주식회사,실무형 프론트엔드 엔지니어 양성과정,3회차,150,94,94,74,87.0,98,77.0,90.2,83,2023-10-04,2024-02-08,응용SW엔지니어링(20010202),K-디지털 트레이닝,1063,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
팀스파르타주식회사,실무형 프론트엔드 엔지니어 양성과정,4회차,150,69,69,52,87.0,94,59.6,86.5,57,2023-12-21,2024-05-01,응용SW엔지니어링(20010202),K-디지털 트레이닝,1063,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
팀스파르타주식회사,실무형 Nodejs 백엔드 엔지니어 양성과정,2회차,100,89,89,70,74.33,100,54.3,77.6,72,2023-05-15,2023-09-27,응용SW엔지니어링(20010202),K-디지털 트레이닝,1136,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
팀스파르타주식회사,실무형 Nodejs 백엔드 엔지니어 양성과정,3회차,150,69,69,52,74.33,89,50.0,83.2,56,2023-10-04,2024-02-20,응용SW엔지니어링(20010202),K-디지털 트레이닝,1136,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
팀스파르타주식회사,실무형 Nodejs 백엔드 엔지니어 양성과정,4회차,150,65,65,46,74.33,69,65.3,90.6,53,2023-12-21,2024-05-10,응용SW엔지니어링(20010202),K-디지털 트레이닝,1136,(06210) 서울특별시 강남구 테헤란로44길 8 (역삼동) 12층
