기관명,과정명,회차,수강확정인원,수료인원,6개월후_취업률,직종,과정상황,수강신청인원,모집인원,훈련유형,개강일,종강일,주소,만족도_평균점수
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,7,23,14,57.1,IT시스템관리,과정 종료,27,30,K-디지털트레이닝,2022-04-19,2022-11-18,서울 종로구,4.42
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,8,27,18,77.8,IT시스템관리,과정 종료,32,30,K-디지털트레이닝,2022-07-20,2023-01-11,서울 종로구,4.42
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,9,25,19,79.0,IT시스템관리,과정 종료,25,30,K-디지털트레이닝,2022-07-26,2023-03-22,서울 종로구,4.42
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,10,23,18,55.6,IT시스템관리,과정 종료,24,30,K-디지털트레이닝,2022-08-09,2023-02-03,서울 종로구,4.42
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,11,20,18,72.2,IT시스템관리,과정 종료,22,30,K-디지털트레이닝,2022-09-14,2023-03-07,서울 종로구,4.42
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,12,24,22,86.4,IT시스템관리,과정 종료,26,30,K-디지털트레이닝,2022-11-22,2023-06-21,서울 종로구,4.42
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,13,21,20,70.0,IT시스템관리,과정 종료,23,30,K-디지털트레이닝,2022-12-27,2023-06-27,서울 종로구,4.42
(주)솔데스크,Ansible 자동화로 구현한 클라우드 환경 DevOps,3,27,21,76.2,IT시스템관리,과정 종료,33,30,K-디지털트레이닝,2022-01-18,2022-07-18,서울 종로구,4.42
(주)솔데스크,Ansible 자동화로 구현한 클라우드 환경 DevOps,4,24,20,70.0,IT시스템관리,과정 종료,27,30,K-디지털트레이닝,2022-03-15,2022-09-02,서울 종로구,4.42
(주)솔데스크,Ansible 자동화로 구현한 클라우드 환경 DevOps,5,25,17,88.2,IT시스템관리,과정 종료,27,30,K-디지털트레이닝,2022-06-21,2022-12-16,서울 종로구,4.42
(주)솔데스크,Ansible 자동화로 구현한 클라우드 환경 DevOps,6,0,0,미실시,IT시스템관리,미실시,0,30,K-디지털트레이닝,2022-07-12,2023-03-02,서울 종로구,4.42
(주)솔데스크,그래픽 기반의 실시간 AI서비스를 활용한 cross-platform 개발자 양성과정,1,22,18,72.2,응용SW엔지니어링,과정 종료,25,30,K-디지털트레이닝,2022-07-26,2023-01-16,서울 종로구,4.54
(주)솔데스크,그래픽 기반의 실시간 AI서비스를 활용한 cross-platform 개발자 양성과정,2,17,13,61.5,응용SW엔지니어링,과정 종료,19,30,K-디지털트레이닝,2022-08-23,2023-03-30,서울 종로구,4.54
(주)솔데스크,그래픽 기반의 실시간 AI서비스를 활용한 cross-platform 개발자 양성과정,3,13,12,50.0,응용SW엔지니어링,과정 종료,21,30,K-디지털트레이닝,2022-11-22,2023-05-19,서울 종로구,4.54
(주)솔데스크,빅데이터 활용 인공지능 기반 개인화 서비스 구축 개발자 과정,4,26,22,81.8,빅데이터분석,과정 종료,31,30,K-디지털트레이닝,2022-06-14,2022-12-07,서울 종로구,4.54
(주)솔데스크,빅데이터 활용 인공지능 기반 개인화 서비스 구축 개발자 과정,5,29,23,82.6,빅데이터분석,과정 종료,36,30,K-디지털트레이닝,2022-07-12,2023-01-19,서울 종로구,4.54
(주)솔데스크,빅데이터 활용 인공지능 기반 개인화 서비스 구축 개발자 과정,6,30,25,84.0,빅데이터분석,과정 종료,34,30,K-디지털트레이닝,2022-12-27,2023-06-29,서울 종로구,4.54
(주)솔데스크,자바 & 파이썬 활용 통계 기반 빅데이터 개발자 과정,2,22,19,63.2,빅데이터분석,과정 종료,32,30,K-디지털트레이닝,2022-03-02,2022-08-23,서울 종로구,4.12
(주)솔데스크,자바 & 파이썬 활용 통계 기반 빅데이터 개발자 과정,3,28,25,64.0,빅데이터분석,과정 종료,34,30,K-디지털트레이닝,2022-05-06,2022-10-31,서울 종로구,4.12
(주)솔데스크,자바 & 파이썬 활용 통계 기반 빅데이터 개발자 과정,4,23,19,57.9,빅데이터분석,과정 종료,27,30,K-디지털트레이닝,2022-09-19,2023-03-10,서울 종로구,4.12
(주)알파코,[누구나 AI] 딥러닝 부트 캠프,2,25,16,43.8,빅데이터플랫폼구축,과정 종료,30,32,K-디지털트레이닝,2022-03-07,2022-09-06,서울 성동구,4.19
(주)알파코,[누구나 AI] 딥러닝 부트 캠프,3,29,19,68.5,빅데이터플랫폼구축,과정 종료,39,36,K-디지털트레이닝,2022-06-23,2022-12-23,서울 성동구,4.19
(주)알파코,[누구나 AI] 딥러닝 부트 캠프,4,16,11,63.6,빅데이터플랫폼구축,과정 종료,20,32,K-디지털트레이닝,2022-10-06,2023-04-06,서울 성동구,4.19
(주)알파코,[누구나 AI] 딥러닝 부트 캠프,5,14,12,58.3,빅데이터플랫폼구축,과정 종료,18,32,K-디지털트레이닝,2022-12-28,2023-06-30,서울 성동구,4.19
(주)알파코,[스마트훈련] 누구나 테크 코스 : AI 엔지니어 부트 캠프,1,31,14,71.4,응용SW엔지니어링,과정 종료,43,50,K-디지털트레이닝,2022-05-09,2022-11-08,서울 성동구,3.77
(주)알파코,[스마트훈련] 누구나 테크 코스 : AI 엔지니어 부트 캠프,2,46,29,51.7,응용SW엔지니어링,과정 종료,62,50,K-디지털트레이닝,2022-06-16,2022-12-15,서울 성동구,3.77
(주)알파코,[스마트훈련] 누구나 테크 코스 : AI 엔지니어 부트 캠프,3,16,8,50.0,응용SW엔지니어링,과정 종료,21,50,K-디지털트레이닝,2022-06-24,2022-12-23,서울 성동구,3.77
(주)알파코,[스마트훈련] 누구나 테크 코스 : AI 엔지니어 부트 캠프,4,38,24,66.7,응용SW엔지니어링,과정 종료,53,50,K-디지털트레이닝,2022-10-04,2023-03-31,서울 성동구,3.77
(주)엘리스그룹,엘리스 IoT 사물인터넷 엔지니어 트랙,1,32,20,55.0,IoT시스템연동,과정 종료,38,50,K-디지털트레이닝,2022-11-28,2023-05-19,서울 강남구,4.34
(주)엘리스그룹,엘리스 프론트엔드&백엔드 웹 개발자 트랙,2,67,57,49.1,응용SW엔지니어링,과정 종료,90,70,K-디지털트레이닝,2022-04-04,2022-07-22,서울 강남구,4.17
(주)엘리스그룹,엘리스 프론트엔드&백엔드 웹 개발자 트랙,3,48,34,61.8,응용SW엔지니어링,과정 종료,61,70,K-디지털트레이닝,2022-04-04,2022-07-22,서울 강남구,4.17
(주)엘리스그룹,엘리스 프론트엔드&백엔드 웹 개발자 트랙,4,31,27,37.0,응용SW엔지니어링,과정 종료,39,70,K-디지털트레이닝,2022-04-11,2022-07-29,서울 강남구,4.17
(주)엘리스그룹,엘리스 프론트엔드&백엔드 웹 개발자 트랙,5,127,110,51.8,응용SW엔지니어링,과정 종료,138,173,K-디지털트레이닝,2022-09-12,2022-12-30,서울 강남구,4.17
(주)우아한형제들,우아한테크코스 웹 백엔드,2,67,56,76.8,응용SW엔지니어링,과정 종료,72,78,K-디지털트레이닝,2022-02-08,2022-11-22,서울 송파구,4.92
(주)우아한형제들,우아한테크코스 웹 프론트엔드 과정,1,34,33,75.8,응용SW엔지니어링,과정 종료,36,40,K-디지털트레이닝,2022-04-27,2022-11-30,서울 송파구,4.95
(주)천재교육,프로젝트 기반 빅데이터 서비스 개발자 양성 과정,1,7,5,100.0,빅데이터분석,과정 종료,7,20,K-디지털트레이닝,2022-11-01,2023-04-28,서울 금천구,4.06
(주)천재교육,프로젝트 기반 빅데이터 서비스 개발자 양성 과정,2,15,11,100.0,빅데이터분석,과정 종료,19,20,K-디지털트레이닝,2022-12-30,2023-06-30,서울 금천구,4.06
(주)포스코 미래창조아카데미,웹개발자 입문 과정,1,20,18,33.3,응용SW엔지니어링,과정 종료,21,25,K-디지털트레이닝,2022-06-15,2022-09-14,경북 포항시 남구,4.04
(주)포스코 미래창조아카데미,웹개발자 입문 과정,2,25,21,57.1,응용SW엔지니어링,과정 종료,34,26,K-디지털트레이닝,2022-08-01,2022-10-31,경북 포항시 남구,4.04
(주)포스코 미래창조아카데미,웹개발자 입문 과정,3,27,19,57.9,응용SW엔지니어링,과정 종료,32,28,K-디지털트레이닝,2022-09-19,2022-12-15,경북 포항시 남구,4.04
(주)포스코 미래창조아카데미,웹개발자 입문 과정,4,10,3,66.7,응용SW엔지니어링,과정 종료,16,26,K-디지털트레이닝,2022-10-15,2022-12-30,경북 포항시 남구,4.04
(주)휴넷,빅데이터-인공지능 기술역량기반 디지털 전략 전문가 양성과정,2,16,15,46.7,정보기술전략,과정 종료,18,24,K-디지털트레이닝,2022-03-14,2022-06-27,서울 구로구,4.38
KH정보교육원 강남지원,Python 활용 빅데이터 기반 금융 솔루션 UI 개발자 양성과정,1,29,22,90.9,빅데이터분석,과정 종료,32,30,K-디지털트레이닝,2022-11-02,2023-07-05,서울 강남구,3.84
KH정보교육원 종로지원,(클라우드 운영 관리)클라우드 컴퓨팅 엔지니어 양성 과정,3,25,21,100.0,IT시스템관리,과정 종료,27,30,K-디지털트레이닝,2022-05-23,2023-01-19,서울 중구,4.43
KH정보교육원 종로지원,(클라우드 운영 관리)클라우드 컴퓨팅 엔지니어 양성 과정,4,22,18,66.7,IT시스템관리,과정 종료,24,30,K-디지털트레이닝,2022-12-28,2023-07-05,서울 중구,4.43
강남 그린컴퓨터아카데미,증강현실(AR) SW개발자(자바(GUI) & 코틀린) 앱 개발자 양성과정 ,2,27,20,80.0,응용SW엔지니어링,과정 종료,30,30,K-디지털트레이닝,2022-01-17,2022-08-18,서울 강남구,3.44
강남 그린컴퓨터아카데미,증강현실(AR) SW개발자(자바(GUI) & 코틀린) 앱 개발자 양성과정 ,3,25,10,80.0,응용SW엔지니어링,과정 종료,29,30,K-디지털트레이닝,2022-04-28,2022-10-31,서울 강남구,3.44
강남 그린컴퓨터아카데미,증강현실(AR) SW개발자(자바(GUI) & 코틀린) 앱 개발자 양성과정 ,4,19,14,71.4,응용SW엔지니어링,과정 종료,21,30,K-디지털트레이닝,2022-06-21,2022-12-21,서울 강남구,3.44
강남 그린컴퓨터아카데미,"프로젝트기반 자바(스프링,백엔드)&파이썬(OCR) 풀스택 웹 개발자 양성과정",1,23,19,68.5,응용SW엔지니어링,과정 종료,29,30,K-디지털트레이닝,2022-07-29,2023-02-14,서울 강남구,3.93
강남 그린컴퓨터아카데미,"프로젝트기반 자바(스프링,백엔드)&파이썬(OCR) 풀스택 웹 개발자 양성과정",2,23,21,42.8,응용SW엔지니어링,과정 종료,24,30,K-디지털트레이닝,2022-09-22,2023-04-04,서울 강남구,3.93
강남 그린컴퓨터아카데미,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",1,29,22,86.4,응용SW엔지니어링,과정 종료,36,30,K-디지털트레이닝,2022-06-21,2022-12-28,서울 강남구,4.2
강남 그린컴퓨터아카데미,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",2,28,26,57.7,응용SW엔지니어링,과정 종료,38,30,K-디지털트레이닝,2022-07-13,2023-01-05,서울 강남구,4.2
강남 그린컴퓨터아카데미,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",3,29,20,70.0,응용SW엔지니어링,과정 종료,38,30,K-디지털트레이닝,2022-08-19,2023-02-14,서울 강남구,4.2
강남 그린컴퓨터아카데미,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",4,29,23,52.2,응용SW엔지니어링,과정 종료,32,30,K-디지털트레이닝,2022-11-02,2023-04-25,서울 강남구,4.2
강남 그린컴퓨터아카데미,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",5,20,16,68.8,응용SW엔지니어링,과정 종료,23,20,K-디지털트레이닝,2022-11-16,2023-05-12,서울 강남구,4.2
강남 그린컴퓨터아카데미,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",6,20,13,46.2,응용SW엔지니어링,과정 종료,22,30,K-디지털트레이닝,2022-12-14,2023-07-04,서울 강남구,4.2
강남 그린컴퓨터아카데미,"프로젝트기반 프론트엔드(React,Vue) 웹&앱 SW개발자 양성과정",7,16,9,55.5,응용SW엔지니어링,과정 종료,20,20,K-디지털트레이닝,2022-12-30,2023-06-27,서울 강남구,4.2
구디아카데미,클라우드 활용 자바개발자 양성과정,1,28,27,74.1,응용SW엔지니어링,과정 종료,30,28,K-디지털트레이닝,2022-07-04,2022-12-22,서울 금천구,4.42
구디아카데미,클라우드 활용 자바개발자 양성과정,2,26,21,57.1,응용SW엔지니어링,과정 종료,29,28,K-디지털트레이닝,2022-08-08,2023-01-30,서울 금천구,4.42
구디아카데미,클라우드 활용 자바개발자 양성과정,3,24,21,71.5,응용SW엔지니어링,과정 종료,24,28,K-디지털트레이닝,2022-12-26,2023-06-22,서울 금천구,4.42
구트아카데미학원,자바(JAVA)활용 데이터 수집 및 분석을 위한 웹 시스템 구축 과정,1,10,8,87.5,응용SW엔지니어링,과정 종료,10,25,K-디지털트레이닝,2022-11-04,2023-05-12,서울 구로구,4.25
구트아카데미학원,자바(JAVA)활용 데이터 수집 및 분석을 위한 웹 시스템 구축 과정,2,8,6,83.3,응용SW엔지니어링,과정 종료,11,25,K-디지털트레이닝,2022-12-08,2023-06-16,서울 구로구,4.25
그린아이티아카데미학원,기업의 수요를 반영한 자바 및 스프링 프레임워크 기반 풀스택 개발자 과정,1,20,12,91.6,응용SW엔지니어링,과정 종료,20,20,K-디지털트레이닝,2022-10-28,2023-04-21,서울 강남구,3.99
그린아이티아카데미학원,기업의 수요를 반영한 자바 및 스프링 프레임워크 기반 풀스택 개발자 과정,2,25,15,66.7,응용SW엔지니어링,과정 종료,29,30,K-디지털트레이닝,2022-12-12,2023-06-14,서울 강남구,3.99
그린컴퓨터아트학원,『기업연계 프로젝트형』 웹디자인(웹퍼블리셔)&프론트엔드 SW개발자 양성,1,20,16,43.8,응용SW엔지니어링,과정 종료,22,20,K-디지털트레이닝,2022-10-27,2023-04-19,서울 종로구,4.71
그린컴퓨터아트학원,『기업연계 프로젝트형』 웹디자인(웹퍼블리셔)&프론트엔드 SW개발자 양성,2,20,20,70.0,응용SW엔지니어링,과정 종료,22,20,K-디지털트레이닝,2022-11-29,2023-05-23,서울 종로구,4.71
글로벌아이티(IT)인재개발학원,"산업 프로젝트 기반 빅데이터 플랫폼(자바,파이썬) 개발자 과정",1,19,16,87.6,빅데이터분석,과정 종료,19,25,K-디지털트레이닝,2022-05-23,2022-11-17,서울 관악구,4.33
글로벌아이티(IT)인재개발학원,"산업 프로젝트 기반 빅데이터 플랫폼(자바,파이썬) 개발자 과정",2,14,11,63.6,빅데이터분석,과정 종료,15,25,K-디지털트레이닝,2022-09-20,2023-03-13,서울 관악구,4.33
글로벌아이티(IT)인재개발학원,산업 프로젝트 기반 인공지능 빅데이터 분석가 과정,5,12,11,100.0,빅데이터분석,과정 종료,18,25,K-디지털트레이닝,2022-03-02,2022-08-23,서울 관악구,3.54
네이버클라우드주식회사,[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,1,29,20,45.0,응용SW엔지니어링,과정 종료,32,30,K-디지털트레이닝,2022-11-07,2023-05-04,경기 성남시 분당구,4.09
네이버클라우드주식회사,[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,2,28,20,55.0,응용SW엔지니어링,과정 종료,34,30,K-디지털트레이닝,2022-12-26,2023-06-27,경기 성남시 분당구,4.09
네이버클라우드주식회사,[네이버클라우드] 클라우드 기반의 AIaaS 개발자 과정,3,29,23,65.2,응용SW엔지니어링,과정 종료,32,30,K-디지털트레이닝,2022-12-30,2023-07-03,경기 성남시 분당구,4.09
넥스트러너스평생교육시설,린스타트업 맞춤형 Serverless MVP 개발 전문가 양성 과정,1,30,20,65.0,응용SW엔지니어링,과정 종료,35,40,K-디지털트레이닝,2022-12-06,2023-05-04,서울 서초구,4.46
노원그린컴퓨터아카데미,Open API를 활용한 자바(JAVA)기반 챗봇 웹개발자(CI/CD) 양성과정,1,30,29,69.0,응용SW엔지니어링,과정 종료,32,30,K-디지털트레이닝,2022-08-18,2023-02-17,서울 노원구,4.54
노원그린컴퓨터아카데미,Open API를 활용한 자바(JAVA)기반 챗봇 웹개발자(CI/CD) 양성과정,2,13,7,57.1,응용SW엔지니어링,과정 종료,15,30,K-디지털트레이닝,2022-10-27,2023-04-27,서울 노원구,4.54
대한상공회의소,SAP Young Next Cloud Academy,1,25,23,100.0,응용SW엔지니어링,과정 종료,29,25,K-디지털트레이닝,2022-06-20,2022-12-09,서울 중구,4.58
대한상공회의소,SAP Young Next Cloud Academy,2,25,22,100.0,응용SW엔지니어링,과정 종료,26,25,K-디지털트레이닝,2022-06-20,2022-12-09,서울 중구,4.58
대한상공회의소,SAP Young Next Cloud Academy,3,25,25,88.0,응용SW엔지니어링,과정 종료,28,25,K-디지털트레이닝,2022-06-20,2022-12-09,서울 중구,4.58
대한상공회의소,SAP Young Next Cloud Academy,4,25,22,95.4,응용SW엔지니어링,과정 종료,26,25,K-디지털트레이닝,2022-06-20,2022-12-09,서울 중구,4.58
대한상공회의소,SAP Young Next Cloud Academy,5,25,22,100.0,응용SW엔지니어링,과정 종료,26,25,K-디지털트레이닝,2022-06-20,2022-12-09,서울 중구,4.58
대한상공회의소,SAP Young Next Cloud Academy,6,25,24,100.0,응용SW엔지니어링,과정 종료,27,25,K-디지털트레이닝,2022-06-20,2022-12-09,서울 중구,4.58
대한상공회의소,SAP Young Next Cloud Academy,7,25,23,91.3,응용SW엔지니어링,과정 종료,30,25,K-디지털트레이닝,2022-12-26,2023-06-16,서울 중구,4.58
대한상공회의소,SAP Young Next Cloud Academy,8,25,24,91.7,응용SW엔지니어링,과정 종료,25,25,K-디지털트레이닝,2022-12-26,2023-06-16,서울 중구,4.58
대한상공회의소,SAP Young Next Cloud Academy,9,25,25,96.0,응용SW엔지니어링,과정 종료,27,25,K-디지털트레이닝,2022-12-26,2023-06-16,서울 중구,4.58
대한상공회의소,SAP Young Next Cloud Academy,10,25,22,81.8,응용SW엔지니어링,과정 종료,26,25,K-디지털트레이닝,2022-12-26,2023-06-16,서울 중구,4.58
대한상공회의소,SAP Young Next Cloud Academy,11,25,22,81.8,응용SW엔지니어링,과정 종료,26,25,K-디지털트레이닝,2022-12-26,2023-06-16,서울 중구,4.58
대한상공회의소,SAP Young Next Cloud Academy,12,25,24,87.5,응용SW엔지니어링,과정 종료,25,25,K-디지털트레이닝,2022-12-26,2023-06-16,서울 중구,4.58
대한상공회의소,[RedHat] 하이브리드 클라우드 엔지니어 양성,1,11,6,33.3,인프라스트럭쳐아키텍처구축,과정 종료,17,24,K-디지털트레이닝,2022-12-30,2023-06-27,서울 중구,3.56
대한상공회의소,[SK플래닛] 빅데이터 분석가 과정,1,24,23,69.6,빅데이터분석,과정 종료,30,25,K-디지털트레이닝,2022-09-28,2023-03-18,서울 중구,4.22
대한상공회의소,[SK플래닛] 웹풀스택 개발자 과정,1,23,16,50.0,응용SW엔지니어링,과정 종료,28,25,K-디지털트레이닝,2022-09-28,2023-03-18,서울 중구,3.75
대한상공회의소,[마이크로소프트] Microsoft AI School,1,19,13,46.2,응용SW엔지니어링,과정 종료,24,30,K-디지털트레이닝,2022-09-30,2023-03-22,서울 중구,3.94
대한상공회의소,[마이크로소프트] Microsoft AI School,2,23,18,27.8,응용SW엔지니어링,과정 종료,23,30,K-디지털트레이닝,2022-09-30,2023-03-22,서울 중구,3.94
대한상공회의소,[마이크로소프트] Microsoft AI School,3,22,16,12.5,응용SW엔지니어링,과정 종료,25,30,K-디지털트레이닝,2022-09-30,2023-03-22,서울 중구,3.94
대한상공회의소 서울기술교육센터,자율형(Autonomy) IoT기반 Reality AI융합 전문가,3,21,19,94.7,응용SW엔지니어링,과정 종료,23,21,K-디지털트레이닝,2022-12-20,2023-07-10,서울 강서구,4.83
더조은컴퓨터아카데미,[정보보안] 모의해킹/침해대응 전문가 취업캠프,2,18,15,93.3,보안엔지니어링,과정 종료,25,20,K-디지털트레이닝,2022-02-21,2022-09-05,서울 강남구,4.5
더조은컴퓨터아카데미,[정보보안] 모의해킹/침해대응 전문가 취업캠프,3,16,15,100.0,보안엔지니어링,과정 종료,23,20,K-디지털트레이닝,2022-03-28,2022-10-14,서울 강남구,4.5
더조은컴퓨터아카데미,[정보보안] 모의해킹/침해대응 전문가 취업캠프,4,13,9,66.7,보안엔지니어링,과정 종료,16,20,K-디지털트레이닝,2022-05-24,2022-12-08,서울 강남구,4.5
더조은컴퓨터아카데미,[정보보안] 모의해킹/침해대응 전문가 취업캠프,5,16,14,100.0,보안엔지니어링,과정 종료,19,20,K-디지털트레이닝,2022-06-28,2023-01-09,서울 강남구,4.5
더조은컴퓨터아카데미,[정보보안] 모의해킹/침해대응 전문가 취업캠프,6,19,15,93.3,보안엔지니어링,과정 종료,23,25,K-디지털트레이닝,2022-10-19,2023-05-03,서울 강남구,4.5
더조은컴퓨터아카데미,"빅데이터 기반 AI(인공지능)서비스(추천,트레이딩) 개발자 취업캠프",2,12,11,100.0,응용SW엔지니어링,과정 종료,19,20,K-디지털트레이닝,2022-06-20,2023-01-13,서울 강남구,4.64
더조은컴퓨터아카데미,빅데이터 분석&추천시스템 개발자 양성과정,1,해당 정보 없음,0,미실시,빅데이터분석,미실시,0,25,K-디지털트레이닝,2022-05-23,2022-12-06,서울 강남구,4.58
더조은컴퓨터아카데미,빅데이터 분석&추천시스템 개발자 양성과정,2,30,20,65.0,빅데이터분석,과정 종료,32,30,K-디지털트레이닝,2022-09-07,2023-03-29,서울 강남구,4.58
더조은컴퓨터아카데미,자바(JAVA) 웹개발(백앤드)&앱개발자(클라우드활용) 취업캠프,2,17,12,41.6,응용SW엔지니어링,과정 종료,37,20,K-디지털트레이닝,2022-05-02,2022-11-30,서울 강남구,4.28
더조은컴퓨터아카데미,자바(JAVA) 웹개발(백앤드)&앱개발자(클라우드활용) 취업캠프,3,24,22,81.8,응용SW엔지니어링,과정 종료,29,25,K-디지털트레이닝,2022-05-24,2022-12-19,서울 강남구,4.28
더조은컴퓨터아카데미,자바(JAVA) 웹개발(백앤드)&앱개발자(클라우드활용) 취업캠프,4,16,10,50.0,응용SW엔지니어링,과정 종료,20,25,K-디지털트레이닝,2022-06-27,2023-01-12,서울 강남구,4.28
더조은컴퓨터아카데미,자바(JAVA) 웹개발(백앤드)&앱개발자(클라우드활용) 취업캠프,5,18,14,78.6,응용SW엔지니어링,과정 종료,31,25,K-디지털트레이닝,2022-12-05,2023-06-19,서울 강남구,4.28
더조은컴퓨터아카데미,자바(JAVA) 웹개발(백앤드)&앱개발자(클라우드활용) 취업캠프,6,18,14,71.4,응용SW엔지니어링,과정 종료,22,25,K-디지털트레이닝,2022-12-26,2023-07-12,서울 강남구,4.28
더조은컴퓨터아카데미 종로,AI활용 빅데이터 분석 및 응용 소프트웨어 개발자,2,8,7,42.9,응용SW엔지니어링,과정 종료,14,30,K-디지털트레이닝,2022-06-30,2022-12-29,서울 종로구,4.43
더조은컴퓨터아카데미 종로,기계설계와 스마트팩토리 MES 개발자 양성_by 카티아/자바/파이썬/IOT 활용,1,5,4,50.0,시스템SW엔지니어링,과정 종료,9,20,K-디지털트레이닝,2022-11-28,2023-06-15,서울 종로구,4.67
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,8,29,25,72.0,빅데이터분석,과정 종료,35,30,K-디지털트레이닝,2022-01-24,2022-08-10,서울 종로구,4.26
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,9,26,23,91.3,빅데이터분석,과정 종료,32,30,K-디지털트레이닝,2022-02-14,2022-08-11,서울 종로구,4.26
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,10,20,15,93.3,빅데이터분석,과정 종료,21,20,K-디지털트레이닝,2022-03-28,2022-09-22,서울 종로구,4.26
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,11,12,10,70.0,빅데이터분석,과정 종료,26,20,K-디지털트레이닝,2022-05-30,2022-11-29,서울 종로구,4.26
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,12,16,15,73.3,빅데이터분석,과정 종료,19,30,K-디지털트레이닝,2022-09-19,2023-03-21,서울 종로구,4.26
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,13,9,5,60.0,빅데이터분석,과정 종료,12,20,K-디지털트레이닝,2022-10-26,2023-05-10,서울 종로구,4.26
더조은컴퓨터아카데미 종로,빅데이터분석(with 파이썬)과 엘라스틱서치를 활용한 자바(Java)웹개발자양성,1,25,21,100.0,빅데이터분석,과정 종료,28,30,K-디지털트레이닝,2022-05-02,2022-12-16,서울 종로구,4.25
