기관명,과정명,회차,모집인원,수강신청인원,수강확정인원,수료인원,평균 인원,전회차 인원,6개월후_취업률,만족도_평균점수,만족도_응답자수,개강일,종강일,직종,훈련유형,훈련시간,주소
멀티캠퍼스,[멀티잇]클라우드(MSA) 서비스 개발자 취업캠프(융합PJT),3,26,26,26,14,24.5,25,71.4,94.7,15,2022-01-03,2022-06-14,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,880,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,[멀티잇]클라우드(MSA) 서비스 개발자 취업캠프(융합PJT),4,26,23,23,11,24.5,26,54.5,93.8,13,2022-01-17,2022-06-28,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,880,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,데이터 분석가 부트캠프(파이썬),3,40,33,33,17,32.62,39,58.8,88,20,2022-01-03,2022-06-10,빅데이터분석(20010105),K-디지털 트레이닝,890,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,데이터 분석가 부트캠프(파이썬),4,40,27,27,12,32.62,33,75.0,86.3,16,2022-01-03,2022-06-10,빅데이터분석(20010105),K-디지털 트레이닝,890,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,데이터 분석가 부트캠프(파이썬),5,50,51,50,41,32.62,27,53.6,89.4,34,2022-01-24,2022-07-01,빅데이터분석(20010105),K-디지털 트레이닝,890,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,데이터 분석가 부트캠프(파이썬),6,50,41,39,32,32.62,50,18.8,88.5,33,2022-03-14,2022-08-11,빅데이터분석(20010105),K-디지털 트레이닝,890,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,데이터 분석가 부트캠프(파이썬),7,50,39,39,29,32.62,39,58.6,82.1,29,2022-06-30,2022-11-30,빅데이터분석(20010105),K-디지털 트레이닝,890,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,데이터 분석가 부트캠프(파이썬),8,40,30,30,17,32.62,39,58.8,90,18,2022-09-19,2023-02-16,빅데이터분석(20010105),K-디지털 트레이닝,890,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,데이터 분석가 부트캠프(파이썬),9,40,25,25,13,32.62,30,30.8,87.1,14,2022-10-04,2023-03-03,빅데이터분석(20010105),K-디지털 트레이닝,890,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,데이터 분석가 부트캠프(파이썬),10,40,18,18,11,32.62,25,54.5,84,15,2022-10-31,2023-03-29,빅데이터분석(20010105),K-디지털 트레이닝,890,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,[멀티잇]IoT 서비스 개발자 취업캠프(융합PJT),3,26,23,23,13,24.0,18,76.9,92,15,2022-01-03,2022-06-14,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,880,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,[멀티잇]IoT 서비스 개발자 취업캠프(융합PJT),4,26,26,25,16,24.0,23,43.8,96.5,17,2022-01-24,2022-06-28,빅데이터플랫폼구축(20010209),K-디지털 트레이닝,880,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,[멀티잇]데이터 분석 서비스 개발자 취업캠프(융합PJT),4,26,22,22,11,21.67,27,45.5,90.7,15,2022-01-03,2022-06-14,빅데이터분석(20010105),K-디지털 트레이닝,880,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,[멀티잇]데이터 분석 서비스 개발자 취업캠프(융합PJT),5,26,19,19,10,21.67,22,60.0,82.2,9,2022-01-03,2022-06-14,빅데이터분석(20010105),K-디지털 트레이닝,880,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,[멀티잇]데이터 분석 서비스 개발자 취업캠프(융합PJT),6,26,24,24,15,21.67,19,73.3,90.8,13,2022-01-17,2022-06-28,빅데이터분석(20010105),K-디지털 트레이닝,880,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
한양대학교 산학협력단,PBL 머신러닝 기반 빅데이터 분석가 양성과정,3,24,23,23,1,23.0,24,100.0,76.8,19,2022-01-03,2022-06-15,정보기술전략(20010101),K-디지털 트레이닝,880,(133791) 서울특별시 성동구 왕십리로 222 HIT 502호
멀티캠퍼스,[멀티잇]AI 서비스 개발자 취업캠프(융합PJT),4,26,22,22,14,24.33,24,64.3,88,15,2022-01-03,2022-06-14,빅데이터분석(20010105),K-디지털 트레이닝,880,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,[멀티잇]AI 서비스 개발자 취업캠프(융합PJT),5,26,26,26,19,24.33,22,42.1,89.5,21,2022-01-17,2022-06-28,빅데이터분석(20010105),K-디지털 트레이닝,880,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,[멀티잇]AI 서비스 개발자 취업캠프(융합PJT),6,26,26,25,18,24.33,26,61.1,91.4,14,2022-01-24,2022-06-28,빅데이터분석(20010105),K-디지털 트레이닝,880,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
플레이데이터평생교육원,자율주행을 위한 IoT·Bigdata·AI 기술융합 개발자 양성 과정,6,30,29,29,23,27.0,23,60.9,88,20,2022-01-03,2022-07-15,임베디드SW엔지니어링(20010203),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,자율주행을 위한 IoT·Bigdata·AI 기술융합 개발자 양성 과정,7,30,30,30,22,27.0,29,59.1,74,20,2022-03-14,2022-09-16,임베디드SW엔지니어링(20010203),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,자율주행을 위한 IoT·Bigdata·AI 기술융합 개발자 양성 과정,8,30,28,28,23,27.0,30,60.8,73,20,2022-03-28,2022-09-29,임베디드SW엔지니어링(20010203),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,자율주행을 위한 IoT·Bigdata·AI 기술융합 개발자 양성 과정,9,30,28,28,21,27.0,28,66.7,87.8,23,2022-05-09,2022-11-11,임베디드SW엔지니어링(20010203),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,자율주행을 위한 IoT·Bigdata·AI 기술융합 개발자 양성 과정,10,30,20,20,16,27.0,28,62.5,78.6,14,2022-07-04,2023-01-06,임베디드SW엔지니어링(20010203),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
한국정보교육원(구.경원직업전문학교),클라우드컴퓨팅과 보안솔루션을 활용한 DC 엔지니어 양성,4,20,14,14,13,17.0,13,92.3,89.2,13,2022-01-10,2022-06-28,IT시스템관리(20010301),K-디지털 트레이닝,910,"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층"
한국정보교육원(구.경원직업전문학교),클라우드컴퓨팅과 보안솔루션을 활용한 DC 엔지니어 양성,5,27,25,24,21,17.0,14,85.7,98.3,24,2022-03-14,2022-08-29,IT시스템관리(20010301),K-디지털 트레이닝,910,"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층"
한국정보교육원(구.경원직업전문학교),클라우드컴퓨팅과 보안솔루션을 활용한 DC 엔지니어 양성,6,20,13,13,12,17.0,24,66.7,80,12,2022-12-26,2023-06-13,IT시스템관리(20010301),K-디지털 트레이닝,910,"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층"
주식회사코드스테이츠,그로스 마케팅 (GM) 부트캠프,3,45,39,38,31,53.5,41,83.9,81.1,35,2022-01-17,2022-04-22,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,그로스 마케팅 (GM) 부트캠프,4,45,43,42,36,53.5,38,91.7,83.8,37,2022-03-21,2022-06-22,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,그로스 마케팅 (GM) 부트캠프,5,60,49,49,41,53.5,42,70.7,86.7,45,2022-05-16,2022-08-17,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,그로스 마케팅 (GM) 부트캠프,6,80,62,62,53,53.5,49,71.7,80,53,2022-06-27,2022-10-06,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,그로스 마케팅 (GM) 부트캠프,7,120,67,67,52,53.5,62,76.9,77,61,2022-09-26,2023-01-03,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,그로스 마케팅 (GM) 부트캠프,8,120,63,63,43,53.5,67,72.1,83.2,57,2022-12-19,2023-03-29,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,프로덕트 매니지먼트 (PM) 부트캠프,3,45,44,44,42,48.43,35,71.4,92.4,37,2022-01-17,2022-04-22,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,프로덕트 매니지먼트 (PM) 부트캠프,4,50,49,49,35,48.43,44,68.60000000000001,85.6,32,2022-03-14,2022-06-15,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,프로덕트 매니지먼트 (PM) 부트캠프,5,50,50,50,44,48.43,49,70.5,88.9,45,2022-05-09,2022-08-09,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,프로덕트 매니지먼트 (PM) 부트캠프,6,50,47,47,38,48.43,50,63.1,88.3,36,2022-06-27,2022-09-28,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,프로덕트 매니지먼트 (PM) 부트캠프,7,50,50,49,33,48.43,47,66.7,88.2,39,2022-08-22,2022-11-24,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,프로덕트 매니지먼트 (PM) 부트캠프,8,50,50,50,24,48.43,49,66.7,80,37,2022-10-17,2023-01-13,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
주식회사코드스테이츠,프로덕트 매니지먼트 (PM) 부트캠프,9,50,50,50,34,48.43,50,70.5,87.6,37,2022-12-12,2023-03-15,SW제품기획(20010104),K-디지털 트레이닝,520,(06160) 서울특별시 강남구 테헤란로 415 (삼성동 L7 HOTELS 강남타워) 8층
강남 그린컴퓨터아카데미,증강현실(AR) SW개발자(자바(GUI) & 코틀린) 앱 개발자 양성과정,2,30,27,27,20,23.33,29,80.0,64.2,24,2022-01-17,2022-08-18,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06130) 서울특별시 강남구 역삼동 테헤란로5길 24 3층~6층
강남 그린컴퓨터아카데미,증강현실(AR) SW개발자(자바(GUI) & 코틀린) 앱 개발자 양성과정,3,30,24,24,10,23.33,27,80.0,84,5,2022-04-28,2022-10-31,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06130) 서울특별시 강남구 역삼동 테헤란로5길 24 3층~6층
강남 그린컴퓨터아카데미,증강현실(AR) SW개발자(자바(GUI) & 코틀린) 앱 개발자 양성과정,4,30,19,19,14,23.33,24,71.39999999999999,65,8,2022-06-21,2022-12-21,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06130) 서울특별시 강남구 역삼동 테헤란로5길 24 3층~6층
(주)솔데스크,Ansible 자동화로 구현한 클라우드 환경 DevOps,3,30,27,27,21,25.33,28,76.2,88.2,22,2022-01-18,2022-07-18,IT시스템관리(20010301),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,Ansible 자동화로 구현한 클라우드 환경 DevOps,4,30,24,24,20,25.33,27,70.0,79.1,21,2022-03-15,2022-09-02,IT시스템관리(20010301),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,Ansible 자동화로 구현한 클라우드 환경 DevOps,5,30,25,25,17,25.33,24,88.2,92.6,19,2022-06-21,2022-12-16,IT시스템관리(20010301),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
메디치교육센터 평생교육시설,빅데이터 비즈니스를 위한 데이터 애널리스트 양성과정,2,20,19,19,14,16.0,20,57.1,92.9,14,2022-01-19,2022-06-24,빅데이터분석(20010105),K-디지털 트레이닝,800,"(08507) 서울특별시 금천구 가산디지털1로 168 (가산동 우림라이온스밸리) A동 304, 305,306,307호"
메디치교육센터 평생교육시설,빅데이터 비즈니스를 위한 데이터 애널리스트 양성과정,3,20,13,13,6,16.0,19,66.7,82.9,7,2022-12-30,2023-06-09,빅데이터분석(20010105),K-디지털 트레이닝,800,"(08507) 서울특별시 금천구 가산디지털1로 168 (가산동 우림라이온스밸리) A동 304, 305,306,307호"
비트교육센터별관학원,웹서비스를 활용한 딥러닝 개발자 과정(NCS),2,25,24,24,22,24.0,13,100.0,84.8,21,2022-01-24,2022-08-09,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,(06621) 서울특별시 서초구 서초대로74길 33 (서초동 비트빌) 2층 일부
유비온디지털교육센터,PBL기반 금융 빅데이터분석가 과정,3,40,40,39,29,25.75,25,58.6,85.7,28,2022-01-24,2022-07-15,빅데이터분석(20010105),K-디지털 트레이닝,900,(08391) 서울특별시 구로구 디지털로32나길 22 5층 유비온디지털교육센터
유비온디지털교육센터,PBL기반 금융 빅데이터분석가 과정,4,40,26,26,20,25.75,39,60.0,93.6,22,2022-04-25,2022-10-12,빅데이터분석(20010105),K-디지털 트레이닝,900,(08391) 서울특별시 구로구 디지털로32나길 22 5층 유비온디지털교육센터
유비온디지털교육센터,PBL기반 금융 빅데이터분석가 과정,5,40,22,22,10,25.75,26,50.0,88.2,17,2022-07-22,2023-01-05,빅데이터분석(20010105),K-디지털 트레이닝,900,(08391) 서울특별시 구로구 디지털로32나길 22 5층 유비온디지털교육센터
유비온디지털교육센터,PBL기반 금융 빅데이터분석가 과정,6,40,16,16,10,25.75,22,80.0,96.4,11,2022-11-21,2023-05-04,빅데이터분석(20010105),K-디지털 트레이닝,900,(08391) 서울특별시 구로구 디지털로32나길 22 5층 유비온디지털교육센터
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,8,30,29,29,25,18.67,25,72.0,74,20,2022-01-24,2022-08-10,빅데이터분석(20010105),K-디지털 트레이닝,977,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,9,30,26,26,23,18.67,29,91.3,91.7,24,2022-02-14,2022-08-11,빅데이터분석(20010105),K-디지털 트레이닝,977,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,10,20,20,20,15,18.67,26,93.3,90.7,15,2022-03-28,2022-09-22,빅데이터분석(20010105),K-디지털 트레이닝,977,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,11,20,12,12,10,18.67,20,70.0,87.3,11,2022-05-30,2022-11-29,빅데이터분석(20010105),K-디지털 트레이닝,977,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,12,30,16,16,15,18.67,12,73.3,88.8,16,2022-09-19,2023-03-21,빅데이터분석(20010105),K-디지털 트레이닝,977,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
더조은컴퓨터아카데미 종로,빅데이터 플랫폼 구축(하둡)과 빅데이터분석(by Spark&Power Bi)&자바(JAVA)웹개발,13,20,9,9,5,18.67,16,60.0,86.7,6,2022-10-26,2023-05-10,빅데이터분석(20010105),K-디지털 트레이닝,977,(03189) 서울특별시 종로구 우정국로2길 21 (관철동 대왕빌딩) 9층
비트교육센터,클라우드 기반 빅데이터 서비스 개발자 양성과정,3,25,23,23,14,16.0,13,64.3,76,15,2022-01-24,2022-07-27,응용SW엔지니어링(20010202),K-디지털 트레이닝,976,"(06621) 서울특별시 서초구 서초동 서초대로74길 33(비트빌) 3층(일부), 4층 비트교육센터"
비트교육센터,클라우드 기반 빅데이터 서비스 개발자 양성과정,4,25,13,13,11,16.0,23,45.5,96.7,12,2022-03-21,2022-09-22,응용SW엔지니어링(20010202),K-디지털 트레이닝,976,"(06621) 서울특별시 서초구 서초동 서초대로74길 33(비트빌) 3층(일부), 4층 비트교육센터"
비트교육센터,클라우드 기반 빅데이터 서비스 개발자 양성과정,5,25,12,12,6,16.0,13,83.3,96,10,2022-08-29,2023-02-28,응용SW엔지니어링(20010202),K-디지털 트레이닝,976,"(06621) 서울특별시 서초구 서초동 서초대로74길 33(비트빌) 3층(일부), 4층 비트교육센터"
한국소프트웨어인재개발원,빅데이터기반 인공지능 융합 서비스 개발자,3,25,24,24,17,23.5,25,100.0,74.3,21,2022-01-24,2022-07-20,빅데이터분석(20010105),K-디지털 트레이닝,960,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호"
한국소프트웨어인재개발원,빅데이터기반 인공지능 융합 서비스 개발자,4,25,23,23,19,23.5,24,84.2,91.8,22,2022-07-28,2023-01-18,빅데이터분석(20010105),K-디지털 트레이닝,960,"(08505) 서울특별시 금천구 가산디지털2로 101 (가산동) 한라원앤원타워 B동 304호, 305호, 306호, 307호, 308호, 309호"
더조은컴퓨터학원,"빅데이터분석(파이썬, 자바)기반 AI(머신러닝,딥러닝) & RPA 솔루션 개발",3,25,18,18,13,16.25,8,92.3,72.9,14,2022-01-25,2022-07-28,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,"(08378) 서울특별시 구로구 디지털로 306 (구로동 대륭포스트타워2차) 203호 일부,205호,212호"
더조은컴퓨터학원,"빅데이터분석(파이썬, 자바)기반 AI(머신러닝,딥러닝) & RPA 솔루션 개발",4,25,22,21,16,16.25,18,81.3,68.4,19,2022-04-18,2022-10-21,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,"(08378) 서울특별시 구로구 디지털로 306 (구로동 대륭포스트타워2차) 203호 일부,205호,212호"
더조은컴퓨터학원,"빅데이터분석(파이썬, 자바)기반 AI(머신러닝,딥러닝) & RPA 솔루션 개발",5,25,16,16,12,16.25,21,66.7,60,14,2022-07-06,2023-01-04,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,"(08378) 서울특별시 구로구 디지털로 306 (구로동 대륭포스트타워2차) 203호 일부,205호,212호"
더조은컴퓨터학원,"빅데이터분석(파이썬, 자바)기반 AI(머신러닝,딥러닝) & RPA 솔루션 개발",6,25,10,10,5,16.25,16,100.0,88.9,9,2022-08-25,2023-02-24,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,"(08378) 서울특별시 구로구 디지털로 306 (구로동 대륭포스트타워2차) 203호 일부,205호,212호"
아이티윌,빅데이터 인공지능 모델을 활용한 JAVA 웹서비스 개발자 양성과정,1,30,19,19,15,19.0,해당 정보 없음,86.7,84,15,2022-01-25,2022-07-29,응용SW엔지니어링(20010202),K-디지털 트레이닝,1008,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 4층
플레이데이터평생교육원,언택트(Untact) 비즈니스를 위한 멀티 클라우드 아키텍트 양성 과정,3,30,26,26,21,26.5,27,57.1,91.4,21,2022-02-07,2022-08-10,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,언택트(Untact) 비즈니스를 위한 멀티 클라우드 아키텍트 양성 과정,4,30,27,27,21,26.5,26,81.0,85.9,17,2022-02-07,2022-08-10,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
메가스터디컴퓨터아카데미신촌학원,"블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",2,20,19,19,11,15.25,13,72.7,71.7,12,2022-02-07,2022-08-19,응용SW엔지니어링(20010202),K-디지털 트레이닝,1030,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층"
메가스터디컴퓨터아카데미신촌학원,"블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",3,20,13,13,8,15.25,19,50.0,82.5,8,2022-03-14,2022-09-26,응용SW엔지니어링(20010202),K-디지털 트레이닝,1030,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층"
메가스터디컴퓨터아카데미신촌학원,"블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",4,20,10,10,6,15.25,13,33.4,65.7,7,2022-09-28,2023-04-04,응용SW엔지니어링(20010202),K-디지털 트레이닝,1030,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층"
메가스터디컴퓨터아카데미신촌학원,"블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",5,20,19,19,14,15.25,10,42.9,82.9,14,2022-12-30,2023-07-14,응용SW엔지니어링(20010202),K-디지털 트레이닝,1030,"(04101) 서울특별시 마포구 노고산동 신촌로 128 3층 일부, 4층"
(주)우아한형제들,우아한테크코스 웹 백엔드,2,78,67,67,56,67.0,43,76.8,98.8,52,2022-02-08,2022-11-22,응용SW엔지니어링(20010202),K-디지털 트레이닝,1295,(05544) 서울특별시 송파구 위례성대로 2 장은빌딩 2층
(주)그렙,프로그래머스 K-Digital Training 자율주행 데브코스,3,30,30,30,22,30.0,18,50.0,96,25,2022-02-14,2022-07-15,IoT시스템연동(20010212),K-디지털 트레이닝,560,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층
(주)그렙,프로그래머스 K-Digital Training 자율주행 데브코스,4,30,30,30,18,30.0,30,22.2,90,22,2022-10-31,2023-03-31,IoT시스템연동(20010212),K-디지털 트레이닝,560,(06671) 서울특별시 서초구 서초동 반포대로 45(명정빌딩) 4층
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,6,30,23,23,15,23.25,29,86.7,82.4,17,2022-02-15,2022-08-08,IT시스템관리(20010301),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,7,30,23,23,14,23.25,23,57.1,92.9,17,2022-04-19,2022-11-18,IT시스템관리(20010301),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,8,30,27,27,18,23.25,23,77.8,92.2,23,2022-07-20,2023-01-11,IT시스템관리(20010301),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,9,30,25,25,19,23.25,27,79.0,91.8,17,2022-07-26,2023-03-22,IT시스템관리(20010301),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,10,30,23,23,18,23.25,25,55.6,87.8,18,2022-08-09,2023-02-03,IT시스템관리(20010301),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,11,30,20,20,18,23.25,23,72.2,72.9,17,2022-09-14,2023-03-07,IT시스템관리(20010301),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,12,30,24,24,22,23.25,20,86.4,87.3,22,2022-11-22,2023-06-21,IT시스템관리(20010301),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
(주)솔데스크,Ansible 자동화로 구현한 아마존 AWS 클라우드 환경 DevOps,13,30,21,21,20,23.25,24,70.0,91,20,2022-12-27,2023-06-27,IT시스템관리(20010301),K-디지털 트레이닝,960,"(03190) 서울특별시 종로구 종로12길 15 (관철동 종로코아) 5층, 8층, 9층, 10층"
에이콘아카데미(강남),웹 서비스 기반 빅데이터 분석 및 개발자 양성과정,3,30,23,23,18,24.75,29,72.3,86.7,18,2022-02-17,2022-08-17,빅데이터분석(20010105),K-디지털 트레이닝,960,(06234) 서울특별시 강남구 테헤란로 124 (역삼동 삼원타워) 5층 501호
