기관명,과정명,회차,모집인원,수강신청인원,수강확정인원,수료인원,평균 인원,전회차 인원,6개월후_취업률,만족도_평균점수,만족도_응답자수,개강일,종강일,직종,훈련유형,훈련시간,주소
한국정보교육원(구.경원직업전문학교),자바 스프링 리액트로 완성하는 클라우드 활용 풀스택 개발,14,25,24,24,해당 정보 없음,21.71,20,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-05,2025-02-10,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층"
한국정보교육원(구.경원직업전문학교),자바 스프링 리액트로 완성하는 클라우드 활용 풀스택 개발,15,25,18,18,해당 정보 없음,21.71,24,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-18,2025-05-22,응용SW엔지니어링(20010202),K-디지털 트레이닝,1000,"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층"
한국정보교육원(구.경원직업전문학교),KT클라우드와 NHN Cloud로 완성하는 클라우드 엔지니어 양성,3,30,26,26,해당 정보 없음,22.0,28,해당 정보 없음,88.6,15,2024-01-02,2024-09-20,IT시스템관리(20010301),K-디지털 트레이닝,960,"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층"
한국정보교육원(구.경원직업전문학교),KT클라우드와 NHN Cloud로 완성하는 클라우드 엔지니어 양성,4,25,22,22,21,22.0,26,76.2,88.4,21,2024-01-08,2024-07-03,IT시스템관리(20010301),K-디지털 트레이닝,960,"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층"
한국정보교육원(구.경원직업전문학교),KT클라우드와 NHN Cloud로 완성하는 클라우드 엔지니어 양성,5,25,21,21,해당 정보 없음,22.0,22,해당 정보 없음,73.9,17,2024-06-10,2024-12-05,IT시스템관리(20010301),K-디지털 트레이닝,960,"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층"
한국정보교육원(구.경원직업전문학교),KT클라우드와 NHN Cloud로 완성하는 클라우드 엔지니어 양성,6,25,22,21,해당 정보 없음,22.0,21,해당 정보 없음,96.6,21,2024-07-11,2025-01-09,IT시스템관리(20010301),K-디지털 트레이닝,960,"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층"
한국정보교육원(구.경원직업전문학교),KT클라우드와 NHN Cloud로 완성하는 클라우드 엔지니어 양성,7,25,20,20,해당 정보 없음,22.0,21,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-23,2025-06-23,IT시스템관리(20010301),K-디지털 트레이닝,960,"(08708) 서울특별시 관악구 봉천로 227 (봉천동 보라매샤르망) 5층, 6층 일부, 7층"
쌍용교육센터,AWS와 Docker & Kubernetes를 활용한 Java Full-Stack 개발자 양성과정,4,20,20,20,15,19.0,21,66.6,95,17,2024-01-03,2024-07-15,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,(135755) 서울특별시 강남구 테헤란로 132 한독약품빌딩 8층
쌍용교육센터,AWS와 Docker & Kubernetes를 활용한 Java Full-Stack 개발자 양성과정,5,20,18,18,해당 정보 없음,19.0,20,해당 정보 없음,100,18,2024-03-25,2024-10-14,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,(135755) 서울특별시 강남구 테헤란로 132 한독약품빌딩 8층
쌍용교육센터,AWS와 Docker & Kubernetes를 활용한 Java Full-Stack 개발자 양성과정,6,20,19,19,해당 정보 없음,19.0,18,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-10-16,2025-04-28,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,(135755) 서울특별시 강남구 테헤란로 132 한독약품빌딩 8층
주식회사멋쟁이사자처럼,멋쟁이사자처럼 디자인 스쿨,2,60,59,59,46,67.0,58,69.5,86.5,55,2024-01-08,2024-05-20,UI/UX엔지니어링(20010207),K-디지털 트레이닝,720,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 디자인 스쿨,3,60,60,60,해당 정보 없음,67.0,59,해당 정보 없음,79.7,50,2024-08-12,2024-12-23,UI/UX엔지니어링(20010207),K-디지털 트레이닝,720,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
주식회사멋쟁이사자처럼,멋쟁이사자처럼 디자인 스쿨,4,120,82,82,해당 정보 없음,67.0,60,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-29,2025-04-22,UI/UX엔지니어링(20010207),K-디지털 트레이닝,720,"(03155) 서울특별시 종로구 종로3길 17 (청진동 D타워) 16, 17층"
플레이데이터평생교육원,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,5,30,30,30,27,27.3,30,48.1,74.5,28,2024-01-08,2024-07-03,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,6,30,30,30,해당 정보 없음,27.3,30,해당 정보 없음,92.9,24,2024-04-29,2024-10-28,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,7,30,30,30,해당 정보 없음,27.3,30,해당 정보 없음,95.4,25,2024-05-13,2024-11-06,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,8,30,29,29,해당 정보 없음,27.3,30,해당 정보 없음,79.3,20,2024-05-13,2024-11-08,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,9,30,30,30,해당 정보 없음,27.3,29,해당 정보 없음,95.8,27,2024-06-19,2024-12-12,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,10,30,30,30,해당 정보 없음,27.3,30,해당 정보 없음,95.2,24,2024-07-08,2025-01-07,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,11,30,16,16,해당 정보 없음,27.3,30,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-13,2025-05-14,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,12,30,26,26,해당 정보 없음,27.3,16,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-20,2025-05-21,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,13,30,23,23,해당 정보 없음,27.3,26,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-10,2025-06-11,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,한화시스템 BEYOND SW 캠프 - “청년들의 미래를 이끄는 프로그램”,14,30,29,29,해당 정보 없음,27.3,23,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-30,2025-06-30,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
더조은컴퓨터아카데미학원,IT부트캠프 프로젝트 기반 AWS 자바(스프링부트&리액트) 풀스택 개발자 양성,4,20,9,9,6,12.6,10,83.3,87.8,7,2024-01-08,2024-07-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,(04058) 서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자) 7층(노고산동)
더조은컴퓨터아카데미학원,IT부트캠프 프로젝트 기반 AWS 자바(스프링부트&리액트) 풀스택 개발자 양성,5,20,18,18,해당 정보 없음,12.6,9,해당 정보 없음,80.7,17,2024-03-06,2024-09-10,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,(04058) 서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자) 7층(노고산동)
더조은컴퓨터아카데미학원,IT부트캠프 프로젝트 기반 AWS 자바(스프링부트&리액트) 풀스택 개발자 양성,6,20,12,12,해당 정보 없음,12.6,18,해당 정보 없음,62.5,8,2024-05-16,2024-11-22,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,(04058) 서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자) 7층(노고산동)
더조은컴퓨터아카데미학원,IT부트캠프 프로젝트 기반 AWS 자바(스프링부트&리액트) 풀스택 개발자 양성,7,20,11,11,해당 정보 없음,12.6,12,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-09-02,2025-03-26,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,(04058) 서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자) 7층(노고산동)
더조은컴퓨터아카데미학원,IT부트캠프 프로젝트 기반 AWS 자바(스프링부트&리액트) 풀스택 개발자 양성,8,20,13,13,해당 정보 없음,12.6,11,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-10-22,2025-05-07,응용SW엔지니어링(20010202),K-디지털 트레이닝,1040,(04058) 서울특별시 마포구 신촌로 94 (노고산동 그랜드플라자) 7층(노고산동)
대한상공회의소,[하나은행] Digital hana 路 (금융서비스개발),2,30,27,27,23,28.5,29,47.8,81.7,18,2024-01-12,2024-07-12,응용SW엔지니어링(20010202),K-디지털 트레이닝,975,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[하나은행] Digital hana 路 (금융서비스개발),3,30,29,29,21,28.5,27,57.199999999999996,76.8,16,2024-01-12,2024-07-12,응용SW엔지니어링(20010202),K-디지털 트레이닝,975,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[하나은행] Digital hana 路 (금융서비스개발),4,31,30,30,해당 정보 없음,28.5,29,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-05,2025-02-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,975,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[하나은행] Digital hana 路 (금융서비스개발),5,33,28,28,해당 정보 없음,28.5,30,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-05,2025-02-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,975,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[하나은행] Digital hana 路 (데이터분석/서비스기획),2,30,28,28,21,28.25,33,52.4,84.4,21,2024-01-12,2024-07-11,빅데이터분석(20010105),K-디지털 트레이닝,963,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[하나은행] Digital hana 路 (데이터분석/서비스기획),3,30,29,29,24,28.25,28,54.2,81.4,23,2024-01-12,2024-07-11,빅데이터분석(20010105),K-디지털 트레이닝,963,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[하나은행] Digital hana 路 (데이터분석/서비스기획),4,32,28,28,해당 정보 없음,28.25,29,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-05,2025-02-12,빅데이터분석(20010105),K-디지털 트레이닝,963,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[하나은행] Digital hana 路 (데이터분석/서비스기획),5,32,28,28,해당 정보 없음,28.25,28,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-05,2025-02-12,빅데이터분석(20010105),K-디지털 트레이닝,963,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
멀티캠퍼스,백엔드 개발자 부트캠프(스프링),21,50,25,25,18,24.0,25,44.4,93.6,20,2024-01-15,2024-06-04,응용SW엔지니어링(20010202),K-디지털 트레이닝,790,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,백엔드 개발자 부트캠프(스프링),22,50,22,22,13,24.0,25,53.8,96.6,17,2024-02-01,2024-06-25,응용SW엔지니어링(20010202),K-디지털 트레이닝,790,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,백엔드 개발자 부트캠프(스프링),23,50,24,24,16,24.0,22,37.6,90.2,19,2024-02-26,2024-07-15,응용SW엔지니어링(20010202),K-디지털 트레이닝,790,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,백엔드 개발자 부트캠프(스프링),24,50,21,21,15,24.0,24,46.599999999999994,78,13,2024-03-11,2024-07-26,응용SW엔지니어링(20010202),K-디지털 트레이닝,790,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,백엔드 개발자 부트캠프(스프링),25,50,38,38,해당 정보 없음,24.0,21,해당 정보 없음,89,26,2024-04-08,2024-08-26,응용SW엔지니어링(20010202),K-디지털 트레이닝,790,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,백엔드 개발자 부트캠프(스프링),26,50,17,17,해당 정보 없음,24.0,38,해당 정보 없음,88.1,12,2024-06-24,2024-11-12,응용SW엔지니어링(20010202),K-디지털 트레이닝,790,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
멀티캠퍼스,백엔드 개발자 부트캠프(스프링),27,50,21,21,해당 정보 없음,24.0,17,해당 정보 없음,71.4,20,2024-07-29,2024-12-17,응용SW엔지니어링(20010202),K-디지털 트레이닝,790,"(06220) 서울특별시 강남구 테헤란로 212 (역삼동 멀티캠퍼스) 2~3각층 전체, 5~17각층 전체"
대한상공회의소,[RedHat] 하이브리드 클라우드 엔지니어 양성,5,24,18,18,14,16.5,22,42.9,38.8,14,2024-01-15,2024-07-11,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
대한상공회의소,[RedHat] 하이브리드 클라우드 엔지니어 양성,6,24,15,15,해당 정보 없음,16.5,18,해당 정보 없음,72.4,15,2024-04-01,2024-09-30,인프라스트럭쳐아키텍처구축(20010213),K-디지털 트레이닝,960,(04513) 서울특별시 중구 세종대로 39 17층 대한상공회의소 인력개발사업단
플레이데이터평생교육원,AI프로젝트 글로벌표준 기반의 풀스택 딥러닝 활용SW 개발자 양성과정,5,30,24,24,18,20.0,25,50.0,55.7,20,2024-01-15,2024-07-10,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,AI프로젝트 글로벌표준 기반의 풀스택 딥러닝 활용SW 개발자 양성과정,6,30,20,20,해당 정보 없음,20.0,24,해당 정보 없음,82.9,15,2024-03-07,2024-08-29,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
플레이데이터평생교육원,AI프로젝트 글로벌표준 기반의 풀스택 딥러닝 활용SW 개발자 양성과정,7,30,16,16,해당 정보 없음,20.0,20,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-09-09,2025-03-17,응용SW엔지니어링(20010202),K-디지털 트레이닝,960,(06643) 서울특별시 서초구 효령로 335 (서초동 대호프레조빌) 1층 일부
엠비씨(MBC)아카데미컴퓨터학원 천호점,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,2,30,19,19,10,15.67,23,80.0,77.1,10,2024-01-15,2024-07-16,응용SW엔지니어링(20010202),K-디지털 트레이닝,994,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층
엠비씨(MBC)아카데미컴퓨터학원 천호점,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,3,30,18,18,해당 정보 없음,15.67,19,해당 정보 없음,72.9,10,2024-03-22,2024-10-02,응용SW엔지니어링(20010202),K-디지털 트레이닝,994,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층
엠비씨(MBC)아카데미컴퓨터학원 천호점,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,4,23,10,10,해당 정보 없음,15.67,18,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-19,2025-02-24,응용SW엔지니어링(20010202),K-디지털 트레이닝,994,(05335) 서울특별시 강동구 천호대로157길 14 나비빌딩 6층
한국전파진흥협회,AWS Cloud School,4,28,28,28,25,25.6,23,40.0,100,25,2024-01-16,2024-07-31,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,1050,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회
한국전파진흥협회,AWS Cloud School,5,28,25,25,해당 정보 없음,25.6,28,해당 정보 없음,99.3,21,2024-03-26,2024-10-18,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,1050,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회
한국전파진흥협회,AWS Cloud School,6,28,22,22,해당 정보 없음,25.6,25,해당 정보 없음,76.6,11,2024-05-09,2024-11-28,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,1050,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회
한국전파진흥협회,AWS Cloud School,7,28,23,23,해당 정보 없음,25.6,22,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-27,2025-03-24,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,1050,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회
한국전파진흥협회,AWS Cloud School,8,30,30,30,해당 정보 없음,25.6,23,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-26,2025-07-11,클라우드인프라스트럭쳐엔지니어링(20010215),K-디지털 트레이닝,1050,(07969) 서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회) 한국전파진흥협회
쌍용강북교육센터,실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,8,30,25,25,해당 정보 없음,18.67,14,해당 정보 없음,100,25,2024-01-16,2024-08-09,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,9,20,14,14,해당 정보 없음,18.67,25,해당 정보 없음,100,13,2024-04-29,2024-11-27,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,10,20,17,17,해당 정보 없음,18.67,14,해당 정보 없음,100,17,2024-06-13,2025-01-15,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,9,24,24,24,해당 정보 없음,16.45,15,해당 정보 없음,93.2,21,2024-01-16,2024-08-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,10,20,18,18,해당 정보 없음,16.45,24,해당 정보 없음,84.9,18,2024-04-08,2024-11-11,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,12,22,15,15,해당 정보 없음,16.45,18,해당 정보 없음,100,14,2024-04-11,2024-11-11,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,14,24,24,24,해당 정보 없음,16.45,15,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-08,2025-03-13,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,15,30,29,29,해당 정보 없음,16.45,24,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-08-13,2025-03-19,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,18,24,19,19,해당 정보 없음,16.45,29,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-09-23,2025-04-23,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,19,30,1,0,해당 정보 없음,16.45,19,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-09,2025-07-04,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,20,22,0,0,해당 정보 없음,16.45,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-18,2025-06-17,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,21,20,17,17,해당 정보 없음,16.45,해당 정보 없음,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-12-09,2025-07-07,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,22,22,20,20,해당 정보 없음,16.45,17,해당 정보 없음,해당 정보 없음,해당 정보 없음,2024-11-18,2025-06-16,응용SW엔지니어링(20010202),K-디지털 트레이닝,1120,"(04001) 서울특별시 마포구 월드컵북로 21 (서교동) 풍성빌딩 2,3,4층"
